ProlificID,NativeLang,OtherLangs,TaskDesc,trial,trans,foil,answer,ReactionTime,form,identifier,result
60e0af6e84a81c28f1a8f27d,English,NA,"Listening to two words in Japanese, and selecting which one is the most likely translation of a given English word",27,CUNNING,http://honestcookingblog.com/soundfiles/saku.mp3,B,1558,kosui,kosui_CUNNING,incorrect
60e0af6e84a81c28f1a8f27d,English,NA,"Listening to two words in Japanese, and selecting which one is the most likely translation of a given English word",28,HARD,http://honestcookingblog.com/soundfiles/maNpuku.mp3,B,1336,katai,katai_HARD,correct
60e0af6e84a81c28f1a8f27d,English,NA,"Listening to two words in Japanese, and selecting which one is the most likely translation of a given English word",29,HOPPING,http://honestcookingblog.com/soundfiles/nebaneba.mp3,A,760,pyoNpyoN,pyoNpyoN_HOPPING,correct
60e0af6e84a81c28f1a8f27d,English,NA,"Listening to two words in Japanese, and selecting which one is the most likely translation of a given English word",30,WHISPERING,http://honestcookingblog.com/soundfiles/zuruNzuruN.mp3,B,1172,hisohiso,hisohiso_WHISPERING,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,1,WOBBLING,http://honestcookingblog.com/soundfiles/yakamasyii.mp3,A,8765,yoroyoro,yoroyoro_WOBBLING,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,2,FLUFFY,http://honestcookingblog.com/soundfiles/zyiNzyiN.mp3,B,2158,fuwafuwa,fuwafuwa_SOFT,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,3,NOISY,http://honestcookingblog.com/soundfiles/nurunuru.mp3,A,1321,yakamasyii,yakamasyii_NOISY,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,4,BIG,http://honestcookingblog.com/soundfiles/katai.mp3,A,2582,ookii,ookii_BIG,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,5,SLIPPERY,http://honestcookingblog.com/soundfiles/boNyari.mp3,B,927,nurunuru,nurunuru_SLIMY,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,6,FUZZY,http://honestcookingblog.com/soundfiles/nurunuru.mp3,A,1034,boNyari,boNyari_FUZZY,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,7,FULL (TO THE BRIM),http://honestcookingblog.com/soundfiles/semai.mp3,A,975,iQpai,iQpai_FULL (TO THE BRIM),correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,8,TEAR,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,2862,saku,saku_TEAR,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,9,RINGING (E.G. A RINGING SOUND IN YOUR EARS),http://honestcookingblog.com/soundfiles/semai.mp3,A,1018,kiiN,kiiN_RINGING,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,10,TIGHT,http://honestcookingblog.com/soundfiles/yakiyaki.mp3,B,1334,kyuukutsuka,kyuukutsuka_TIGHT,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,11,COARSE,http://honestcookingblog.com/soundfiles/suu.mp3,B,1411,zarazara,zarazara_ROUGH,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,12,GOOEY,http://honestcookingblog.com/soundfiles/geNki.mp3,A,775,nebaneba,nebaneba_STICKY,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,13,NOISY,http://honestcookingblog.com/soundfiles/nurunuru.mp3,A,3357,yagurasyika,yagurasyika_NOISY,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,14,TIGHT,http://honestcookingblog.com/soundfiles/kutakuta.mp3,A,1066,semai,semai_CRAMPED,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,15,TINY,http://honestcookingblog.com/soundfiles/pyoNpyoN.mp3,B,751,tyiQtyai,tyiQtyai_SMALL,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,16,TICKLING,http://honestcookingblog.com/soundfiles/nebaneba.mp3,B,919,motyokoi,motyokoi_TICKLING,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,17,EXHAUSTED,http://honestcookingblog.com/soundfiles/iQpai.mp3,B,1245,kutakuta,kutakuta_EXHAUSTED,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,18,SLIMY,http://honestcookingblog.com/soundfiles/motyokoi.mp3,B,654,zuruNzuruN,zuruNzuruN_SLIMY,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,19,ANNOYED,http://honestcookingblog.com/soundfiles/iQpai.mp3,B,1007,yakiyaki,yakiyaki_ANNOYED/IMPATIENT,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,20,SUCK,http://honestcookingblog.com/soundfiles/katai.mp3,B,1039,suu,suu_SUCK,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,21,POUNDING (E.G. HEADACHE),http://honestcookingblog.com/soundfiles/semai.mp3,A,985,zyiNzyiN,zyiNzyiN_POUNDING (HEAD),correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,22,TIRED,http://honestcookingblog.com/soundfiles/semai.mp3,A,823,hetoheto,hetoheto_EXHAUSTED,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,23,CLEAN,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,A,1674,kiree,kiree_CLEAN,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,24,SHIVERS (DOWN YOUR SPINE),http://honestcookingblog.com/soundfiles/nurunuru.mp3,B,960,zoNzoN,zoNzoN_SHIVERING,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,25,ENERGETIC,http://honestcookingblog.com/soundfiles/yakamasyii.mp3,A,999,geNki,geNki_LIVELY,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,26,STUFFED (FROM EATING TOO MUCH),http://honestcookingblog.com/soundfiles/nebaneba.mp3,B,928,maNpuku,maNpuku_STUFFED (FULL OF FOOD),correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,27,SLY,http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,B,2360,kosui,kosui_CUNNING,incorrect
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,28,HARD,http://honestcookingblog.com/soundfiles/yakamasyii.mp3,B,1443,katai,katai_HARD,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,29,BOUNCING,http://honestcookingblog.com/soundfiles/suu.mp3,A,932,pyoNpyoN,pyoNpyoN_HOPPING,correct
60dd23ff5cfa2b6861f2f131,English,NA,Trying to understand what certain words i heard translated to in Japanese.,30,WHISPERING,http://honestcookingblog.com/soundfiles/yakamasyii.mp3,B,800,hisohiso,hisohiso_WHISPERING,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,1,WOBBLING,http://honestcookingblog.com/soundfiles/yagurasyika.mp3,A,2240,yoroyoro,yoroyoro_WOBBLING,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,2,FLUFFY,http://honestcookingblog.com/soundfiles/katai.mp3,B,785,fuwafuwa,fuwafuwa_SOFT,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,3,NOISY,http://honestcookingblog.com/soundfiles/katai.mp3,A,1067,yakamasyii,yakamasyii_NOISY,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,4,MASSIVE,http://honestcookingblog.com/soundfiles/zuruNzuruN.mp3,B,1220,ookii,ookii_BIG,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,5,SLICK,http://honestcookingblog.com/soundfiles/nebaneba.mp3,A,965,nurunuru,nurunuru_SLIMY,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,6,FUZZY,http://honestcookingblog.com/soundfiles/kutakuta.mp3,B,1383,boNyari,boNyari_FUZZY,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,7,FULL (TO BURSTING),http://honestcookingblog.com/soundfiles/fuwafuwa.mp3,A,892,iQpai,iQpai_FULL (TO THE BRIM),correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,8,TEAR,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,616,saku,saku_TEAR,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,9,RINGING (E.G. A RINGING SOUND IN YOUR EARS),http://honestcookingblog.com/soundfiles/zoNzoN.mp3,A,2037,kiiN,kiiN_RINGING,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,10,TIGHT,http://honestcookingblog.com/soundfiles/kiiN.mp3,A,550,kyuukutsuka,kyuukutsuka_TIGHT,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,11,COARSE,http://honestcookingblog.com/soundfiles/motyokoi.mp3,B,1781,zarazara,zarazara_ROUGH,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,12,GOOEY,http://honestcookingblog.com/soundfiles/zarazara.mp3,B,1067,nebaneba,nebaneba_STICKY,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,13,NOISY,http://honestcookingblog.com/soundfiles/zarazara.mp3,A,1277,yagurasyika,yagurasyika_NOISY,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,14,CRAMPED,http://honestcookingblog.com/soundfiles/kosui.mp3,A,602,semai,semai_CRAMPED,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,15,LITTLE,http://honestcookingblog.com/soundfiles/kosui.mp3,A,574,tyiQtyai,tyiQtyai_SMALL,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,16,TICKLING,http://honestcookingblog.com/soundfiles/kiree.mp3,A,616,motyokoi,motyokoi_TICKLING,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,17,TIRED,http://honestcookingblog.com/soundfiles/maNpuku.mp3,B,563,kutakuta,kutakuta_EXHAUSTED,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,18,GOOEY,http://honestcookingblog.com/soundfiles/kosui.mp3,A,1030,zuruNzuruN,zuruNzuruN_SLIMY,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,19,ANNOYED,http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,B,1255,yakiyaki,yakiyaki_ANNOYED/IMPATIENT,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,20,SUCK,http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,B,782,suu,suu_SUCK,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,21,POUNDING (E.G. HEADACHE),http://honestcookingblog.com/soundfiles/maNpuku.mp3,A,1330,zyiNzyiN,zyiNzyiN_POUNDING (HEAD),correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,22,EXHAUSTED,http://honestcookingblog.com/soundfiles/yakiyaki.mp3,A,1187,hetoheto,hetoheto_EXHAUSTED,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,23,CLEAN,http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,A,983,kiree,kiree_CLEAN,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,24,SHIVERS (DOWN YOUR SPINE),http://honestcookingblog.com/soundfiles/geNki.mp3,A,984,zoNzoN,zoNzoN_SHIVERING,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,25,LIVELY,http://honestcookingblog.com/soundfiles/maNpuku.mp3,A,1399,geNki,geNki_LIVELY,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,26,STUFFED (FROM EATING TOO MUCH),http://honestcookingblog.com/soundfiles/yagurasyika.mp3,B,983,maNpuku,maNpuku_STUFFED (FULL OF FOOD),correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,27,SLY,http://honestcookingblog.com/soundfiles/semai.mp3,B,1249,kosui,kosui_CUNNING,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,28,HARD,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,579,katai,katai_HARD,correct
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,29,BOUNCING,http://honestcookingblog.com/soundfiles/kiiN.mp3,B,2047,pyoNpyoN,pyoNpyoN_HOPPING,incorrect
60e043b7e24c7c17df3eb1e5,English,None,trying to work out which noise was the Japenese word.,30,WHISPERING,http://honestcookingblog.com/soundfiles/saku.mp3,B,526,hisohiso,hisohiso_WHISPERING,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,1,WOBBLING,http://honestcookingblog.com/soundfiles/semai.mp3,B,2395,yoroyoro,yoroyoro_WOBBLING,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,2,FLUFFY,http://honestcookingblog.com/soundfiles/saku.mp3,A,2537,fuwafuwa,fuwafuwa_SOFT,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,3,LOUD,http://honestcookingblog.com/soundfiles/hisohiso.mp3,A,999,yakamasyii,yakamasyii_NOISY,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,4,BIG,http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,A,1004,ookii,ookii_BIG,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,5,SLIMY,http://honestcookingblog.com/soundfiles/katai.mp3,B,1698,nurunuru,nurunuru_SLIMY,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,6,HAZY,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,A,965,boNyari,boNyari_FUZZY,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,7,FULL (TO BURSTING),http://honestcookingblog.com/soundfiles/katai.mp3,B,1133,iQpai,iQpai_FULL (TO THE BRIM),incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,8,RIP,http://honestcookingblog.com/soundfiles/motyokoi.mp3,A,1742,saku,saku_TEAR,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,9,RINGING (E.G. A RINGING SOUND IN YOUR EARS),http://honestcookingblog.com/soundfiles/kosui.mp3,A,1200,kiiN,kiiN_RINGING,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,10,TIGHT,http://honestcookingblog.com/soundfiles/pyoNpyoN.mp3,B,752,kyuukutsuka,kyuukutsuka_TIGHT,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,11,ROUGH,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,1245,zarazara,zarazara_ROUGH,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,12,STICKY,http://honestcookingblog.com/soundfiles/kiree.mp3,B,930,nebaneba,nebaneba_STICKY,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,13,LOUD,http://honestcookingblog.com/soundfiles/iQpai.mp3,A,2103,yagurasyika,yagurasyika_NOISY,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,14,TIGHT,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,1246,semai,semai_CRAMPED,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,15,TINY,http://honestcookingblog.com/soundfiles/nurunuru.mp3,A,1335,tyiQtyai,tyiQtyai_SMALL,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,16,TICKLING,http://honestcookingblog.com/soundfiles/kiree.mp3,B,1622,motyokoi,motyokoi_TICKLING,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,17,TIRED,http://honestcookingblog.com/soundfiles/boNyari.mp3,B,923,kutakuta,kutakuta_EXHAUSTED,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,18,GOOEY,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,788,zuruNzuruN,zuruNzuruN_SLIMY,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,19,ANNOYED,http://honestcookingblog.com/soundfiles/zarazara.mp3,B,755,yakiyaki,yakiyaki_ANNOYED/IMPATIENT,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,20,SUCK,http://honestcookingblog.com/soundfiles/saku.mp3,A,1070,suu,suu_SUCK,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,21,THROBBING (E.G. HEADACHE),http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,A,1181,zyiNzyiN,zyiNzyiN_POUNDING (HEAD),correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,22,WEARY,http://honestcookingblog.com/soundfiles/katai.mp3,A,1072,hetoheto,hetoheto_EXHAUSTED,incorrect
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,23,CLEAN,http://honestcookingblog.com/soundfiles/saku.mp3,A,1061,kiree,kiree_CLEAN,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,24,SHIVERS (DOWN YOUR SPINE),http://honestcookingblog.com/soundfiles/iQpai.mp3,B,1501,zoNzoN,zoNzoN_SHIVERING,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,25,ENERGETIC,http://honestcookingblog.com/soundfiles/pyoNpyoN.mp3,A,1235,geNki,geNki_LIVELY,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,26,FULL (FROM EATING),http://honestcookingblog.com/soundfiles/yagurasyika.mp3,B,848,maNpuku,maNpuku_STUFFED (FULL OF FOOD),correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,27,CUNNING,http://honestcookingblog.com/soundfiles/ookii.mp3,A,1027,kosui,kosui_CUNNING,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,28,HARD,http://honestcookingblog.com/soundfiles/yagurasyika.mp3,B,853,katai,katai_HARD,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,29,HOPPING,http://honestcookingblog.com/soundfiles/iQpai.mp3,A,909,pyoNpyoN,pyoNpyoN_HOPPING,correct
60dfaa93591ed77785918d4b,English,NA,Guessing which of the two japanese sounds i thought were the were an english word,30,WHISPERING,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,1039,hisohiso,hisohiso_WHISPERING,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,1,WOBBLING,http://honestcookingblog.com/soundfiles/kiiN.mp3,A,2196,yoroyoro,yoroyoro_WOBBLING,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,2,FLUFFY,http://honestcookingblog.com/soundfiles/kutakuta.mp3,B,7471,fuwafuwa,fuwafuwa_SOFT,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,3,LOUD,http://honestcookingblog.com/soundfiles/zarazara.mp3,B,3179,yakamasyii,yakamasyii_NOISY,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,4,LARGE,http://honestcookingblog.com/soundfiles/boNyari.mp3,A,4930,ookii,ookii_BIG,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,5,SLICK,http://honestcookingblog.com/soundfiles/nebaneba.mp3,A,1612,nurunuru,nurunuru_SLIMY,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,6,FUZZY,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,A,1368,boNyari,boNyari_FUZZY,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,7,FULL (TO THE BRIM),http://honestcookingblog.com/soundfiles/yakamasyii.mp3,B,3685,iQpai,iQpai_FULL (TO THE BRIM),incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,8,RIP,http://honestcookingblog.com/soundfiles/fuwafuwa.mp3,B,1758,saku,saku_TEAR,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,9,RINGING (E.G. A RINGING SOUND IN YOUR EARS),http://honestcookingblog.com/soundfiles/suu.mp3,A,2040,kiiN,kiiN_RINGING,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,10,PINCHING,http://honestcookingblog.com/soundfiles/kiree.mp3,A,5694,kyuukutsuka,kyuukutsuka_TIGHT,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,11,GRITTY,http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,B,1728,zarazara,zarazara_ROUGH,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,12,STICKY,http://honestcookingblog.com/soundfiles/yakamasyii.mp3,B,2067,nebaneba,nebaneba_STICKY,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,13,NOISY,http://honestcookingblog.com/soundfiles/hetoheto.mp3,A,2897,yagurasyika,yagurasyika_NOISY,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,14,CRAMPED,http://honestcookingblog.com/soundfiles/fuwafuwa.mp3,B,1803,semai,semai_CRAMPED,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,15,TINY,http://honestcookingblog.com/soundfiles/boNyari.mp3,B,3723,tyiQtyai,tyiQtyai_SMALL,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,16,TICKLING,http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,B,1549,motyokoi,motyokoi_TICKLING,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,17,EXHAUSTED,http://honestcookingblog.com/soundfiles/maNpuku.mp3,A,4749,kutakuta,kutakuta_EXHAUSTED,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,18,GOOEY,http://honestcookingblog.com/soundfiles/nebaneba.mp3,A,1884,zuruNzuruN,zuruNzuruN_SLIMY,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,19,ANNOYED,http://honestcookingblog.com/soundfiles/hisohiso.mp3,A,2877,yakiyaki,yakiyaki_ANNOYED/IMPATIENT,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,20,SUCK,http://honestcookingblog.com/soundfiles/zyiNzyiN.mp3,B,5406,suu,suu_SUCK,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,21,POUNDING (E.G. HEADACHE),http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,B,3924,zyiNzyiN,zyiNzyiN_POUNDING (HEAD),incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,22,WEARY,http://honestcookingblog.com/soundfiles/iQpai.mp3,B,1957,hetoheto,hetoheto_EXHAUSTED,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,23,TIDY,http://honestcookingblog.com/soundfiles/geNki.mp3,A,2027,kiree,kiree_CLEAN,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,24,(SPINE) TINGLING,http://honestcookingblog.com/soundfiles/yagurasyika.mp3,A,3903,zoNzoN,zoNzoN_SHIVERING,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,25,ENERGETIC,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,3000,geNki,geNki_LIVELY,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,26,FULL (FROM EATING),http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,A,5145,maNpuku,maNpuku_STUFFED (FULL OF FOOD),incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,27,SLY,http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,A,1340,kosui,kosui_CUNNING,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,28,HARD,http://honestcookingblog.com/soundfiles/kutakuta.mp3,B,1837,katai,katai_HARD,correct
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,29,BOUNCING,http://honestcookingblog.com/soundfiles/nurunuru.mp3,B,3222,pyoNpyoN,pyoNpyoN_HOPPING,incorrect
60ddde4393f8601f3f7d882a,English,NA,Listening to 2 japanese words being said and deciding which one was the word written down,30,WHISPERING,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,2440,hisohiso,hisohiso_WHISPERING,correct
6064ee1ef2bf6bc95e548090,English,NA,Listening to Japanese words and guessing which sound matched the word,1,WOBBLING,http://honestcookingblog.com/soundfiles/semai.mp3,A,6991,yoroyoro,yoroyoro_WOBBLING,correct
6064ee1ef2bf6bc95e548090,English,NA,Listening to Japanese words and guessing which sound matched the word,2,FLUFFY,http://honestcookingblog.com/soundfiles/zyiNzyiN.mp3,B,1043,fuwafuwa,fuwafuwa_SOFT,correct
