ProlificID,Native,Otherlangs,Taskdesc,experiment,trial,trans,foil,response,rt,form,identifier,grade
573a0bef12d1d8000e36c3c3,english,none,listening to understand what each word meant,4,31,FREEZE,https://honestcookingblog.com/soundfiles//rereQga.mp3,A,1418,kogoru,kogoru_FREEZE,correct
573a0bef12d1d8000e36c3c3,english,none,listening to understand what each word meant,4,32,HARD,https://honestcookingblog.com/soundfiles//zuwua.mp3,B,1260,katai,katai_HARD,correct
573a0bef12d1d8000e36c3c3,english,none,listening to understand what each word meant,4,33,BOUNCING,https://honestcookingblog.com/soundfiles//neQ.mp3,A,1341,pyoNpyoN,pyoNpyoN_BOUNCING,correct
573a0bef12d1d8000e36c3c3,english,none,listening to understand what each word meant,4,34,WHISPERING,https://honestcookingblog.com/soundfiles//nake.mp3,B,1079,hisohiso,hisohiso_WHISPERING,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,1,FLUFFY,https://honestcookingblog.com/soundfiles//gityu.mp3,A,3820,fuwafuwa,fuwafuwa_FLUFFY,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,2,WOBBLING,https://honestcookingblog.com/soundfiles//tyekye.mp3,B,1423,yoroyoro,yoroyoro_WOBBLING,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,3,WET,https://honestcookingblog.com/soundfiles//pyuwe.mp3,A,3181,syitosyito,syitosyito_WET,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,4,SLIPPERY,https://honestcookingblog.com/soundfiles//yakyi.mp3,B,2000,zuruzuru,zuruzuru_SLIMY,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,5,REFRESHED,https://honestcookingblog.com/soundfiles//pyuruQga.mp3,A,2436,haQkiri,haQkiri_CLEAR,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,6,WEARY,https://honestcookingblog.com/soundfiles//wereka.mp3,B,1456,hoQkori,hoQkori_EXHAUSTED,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,7,GLUM,https://honestcookingblog.com/soundfiles//pyuwupyu.mp3,A,1198,samisyii,samisyii_SAD,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,8,LETHARGIC,https://honestcookingblog.com/soundfiles//hitia.mp3,B,966,dayai,dayai_SLUGGISH,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,9,LUKEWARM,https://honestcookingblog.com/soundfiles//yikiu.mp3,B,1562,nurui,nurui_LUKEWARM,incorrect
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,10,REFRESHED,https://honestcookingblog.com/soundfiles//pyiwaN.mp3,B,2802,syakiQ,syakiQ_CLEAR,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,11,SLOW,https://honestcookingblog.com/soundfiles//mekeu.mp3,A,896,toroi,toroi_SLOW,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,12,SLOW,https://honestcookingblog.com/soundfiles//weQpea.mp3,B,4821,noroi,noroi_SLOW,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,13,CLEAR,https://honestcookingblog.com/soundfiles//wiQ.mp3,A,4048,syaN,syaN_CLEAR,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,14,WET,https://honestcookingblog.com/soundfiles//pyuroreu.mp3,B,5200,syimeQpoi,syimeQpoi_WET,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,15,EXHAUSTED,https://honestcookingblog.com/soundfiles//wuQdua.mp3,A,1124,dayai,dayai_EXHAUSTED,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,16,FREEZE,https://honestcookingblog.com/soundfiles//yuwuQgoki.mp3,B,1169,syibareru,syibareru_FREEZE,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,17,WET,https://honestcookingblog.com/soundfiles//wikyoQgi.mp3,B,1703,nureru,nureru_WET,incorrect
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,18,"BURNING (PAIN, E.G. IN EYES)",https://honestcookingblog.com/soundfiles//pyeye.mp3,A,2664,syobosyobo,"syobosyobo_STINGING (PAIN, E.G. IN EYES)",incorrect
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,19,THICK,https://honestcookingblog.com/soundfiles//rayea.mp3,A,4543,futoi,futoi_THICK,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,20,SCARY,https://honestcookingblog.com/soundfiles//opyawuwu.mp3,B,3328,esukaQta,esukaQta_SCARY,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,21,TIDY,https://honestcookingblog.com/soundfiles//ayirapyu.mp3,A,1366,utsukusyi,utsukusyi_CLEAN,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,22,BIND,https://honestcookingblog.com/soundfiles//wirapyi.mp3,B,1764,kubiru,kubiru_BIND,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,23,TINGLING,https://honestcookingblog.com/soundfiles//owiQgiu.mp3,B,1180,egarai,egarai_PRICKLING,incorrect
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,24,TIRED,https://honestcookingblog.com/soundfiles//yiwuQgoyi.mp3,B,1432,tsukareta,tsukareta_EXHAUSTED,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,25,SMALL,https://honestcookingblog.com/soundfiles//reweu.mp3,B,4770,hosoi,hosoi_SMALL,incorrect
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,26,SCRUFFY,https://honestcookingblog.com/soundfiles//ruyewuwo.mp3,B,4444,bisyoQtanee,bisyoQtanee_SCRUFFY,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,27,ENERGETIC,https://honestcookingblog.com/soundfiles//riwoyu.mp3,A,2644,mameda,mameda_LIVELY,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,28,CHEW,https://honestcookingblog.com/soundfiles//rihi.mp3,B,4421,kamu,kamu_CHEW,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,29,SLENDER,https://honestcookingblog.com/soundfiles//rewea.mp3,B,2716,hosoi,hosoi_THIN,incorrect
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,30,HUMID,https://honestcookingblog.com/soundfiles//anapyi.mp3,B,1581,ikiru,ikiru_HUMID,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,31,FREEZE,https://honestcookingblog.com/soundfiles//neweQka.mp3,B,4432,kogoru,kogoru_FREEZE,incorrect
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,32,HARD,https://honestcookingblog.com/soundfiles//ruyua.mp3,B,3500,katai,katai_HARD,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,33,HOPPING,https://honestcookingblog.com/soundfiles//zeQ.mp3,A,1187,pyoNpyoN,pyoNpyoN_BOUNCING,correct
55f42b6a32af740005170bd0,English,NA,Guessing the meaning of Japanese words,4,34,WHISPERING,https://honestcookingblog.com/soundfiles//dzame.mp3,B,883,hisohiso,hisohiso_WHISPERING,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,1,FLUFFY,https://honestcookingblog.com/soundfiles//rizyu.mp3,A,11571,fuwafuwa,fuwafuwa_FLUFFY,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,2,WOBBLING,https://honestcookingblog.com/soundfiles//tehe.mp3,B,2982,yoroyoro,yoroyoro_WOBBLING,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,3,DAMP,https://honestcookingblog.com/soundfiles//yaye.mp3,A,2089,syitosyito,syitosyito_WET,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,4,SLIPPERY,https://honestcookingblog.com/soundfiles//wiQpa.mp3,B,1016,zuruzuru,zuruzuru_SLIMY,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,5,CLEAR,https://honestcookingblog.com/soundfiles//riwaQpu.mp3,A,885,haQkiri,haQkiri_CLEAR,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,6,WEARY,https://honestcookingblog.com/soundfiles//pyeneQku.mp3,B,1757,hoQkori,hoQkori_EXHAUSTED,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,7,SAD,https://honestcookingblog.com/soundfiles//yuruyu.mp3,A,1597,samisyii,samisyii_SAD,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,8,SLUGGISH,https://honestcookingblog.com/soundfiles//wuQtuu.mp3,A,1087,dayai,dayai_SLUGGISH,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,9,LUKEWARM,https://honestcookingblog.com/soundfiles//pyapyaa.mp3,B,1496,nurui,nurui_LUKEWARM,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,10,REFRESHED,https://honestcookingblog.com/soundfiles//pyiwaN.mp3,A,2016,syakiQ,syakiQ_CLEAR,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,11,SLOW,https://honestcookingblog.com/soundfiles//wepyeu.mp3,B,1238,toroi,toroi_SLOW,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,12,SLOW,https://honestcookingblog.com/soundfiles//weQpea.mp3,B,2760,noroi,noroi_SLOW,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,13,REFRESHED,https://honestcookingblog.com/soundfiles//wiQ.mp3,A,1576,syaN,syaN_CLEAR,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,14,DAMP,https://honestcookingblog.com/soundfiles//yuhoweu.mp3,A,1141,syimeQpoi,syimeQpoi_WET,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,15,EXHAUSTED,https://honestcookingblog.com/soundfiles//yutua.mp3,A,2094,dayai,dayai_EXHAUSTED,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,16,FREEZE,https://honestcookingblog.com/soundfiles//wurukopyi.mp3,A,1437,syibareru,syibareru_FREEZE,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,17,WET,https://honestcookingblog.com/soundfiles//wikyoQgi.mp3,A,1869,nureru,nureru_WET,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,18,"STINGING (PAIN, E.G. IN EYES)",https://honestcookingblog.com/soundfiles//yewe.mp3,B,2393,syobosyobo,"syobosyobo_STINGING (PAIN, E.G. IN EYES)",correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,19,FAT,https://honestcookingblog.com/soundfiles//niweu.mp3,A,879,futoi,futoi_THICK,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,20,SCARY,https://honestcookingblog.com/soundfiles//owiniyi.mp3,B,1078,esukaQta,esukaQta_SCARY,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,21,TIDY,https://honestcookingblog.com/soundfiles//ayirapyu.mp3,A,4605,utsukusyi,utsukusyi_CLEAN,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,22,TIGHTEN,https://honestcookingblog.com/soundfiles//wirapyi.mp3,B,1123,kubiru,kubiru_BIND,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,23,PRICKLING,https://honestcookingblog.com/soundfiles//oriQkiu.mp3,B,1938,egarai,egarai_PRICKLING,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,24,EXHAUSTED,https://honestcookingblog.com/soundfiles//yiwuQgoyi.mp3,B,1228,tsukareta,tsukareta_EXHAUSTED,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,25,SMALL,https://honestcookingblog.com/soundfiles//reweu.mp3,A,1957,hosoi,hosoi_SMALL,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,26,TATTY,https://honestcookingblog.com/soundfiles//wuwemupyo.mp3,A,1052,bisyoQtanee,bisyoQtanee_SCRUFFY,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,27,LIVELY,https://honestcookingblog.com/soundfiles//wurowi.mp3,A,1373,mameda,mameda_LIVELY,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,28,CHEW,https://honestcookingblog.com/soundfiles//wiwi.mp3,B,1109,kamu,kamu_CHEW,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,29,THIN,https://honestcookingblog.com/soundfiles//pyepyeu.mp3,B,1738,hosoi,hosoi_THIN,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,30,HUMID,https://honestcookingblog.com/soundfiles//urukya.mp3,A,1351,ikiru,ikiru_HUMID,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,31,FREEZE,https://honestcookingblog.com/soundfiles//weheki.mp3,B,1231,kogoru,kogoru_FREEZE,incorrect
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,32,HARD,https://honestcookingblog.com/soundfiles//nuhua.mp3,B,861,katai,katai_HARD,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,33,HOPPING,https://honestcookingblog.com/soundfiles//reQ.mp3,A,989,pyoNpyoN,pyoNpyoN_BOUNCING,correct
5e709e4547576f018b040b1d,English,Spanish,Pairing a word with how we think it is pronounced/spoken in Japanese (Out of 2 different options),4,34,WHISPERING,https://honestcookingblog.com/soundfiles//zyage.mp3,B,1354,hisohiso,hisohiso_WHISPERING,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,1,FLUFFY,https://honestcookingblog.com/soundfiles//nitsu.mp3,B,1981,fuwafuwa,fuwafuwa_FLUFFY,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,2,WOBBLING,https://honestcookingblog.com/soundfiles//tyekye.mp3,B,1608,yoroyoro,yoroyoro_WOBBLING,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,3,WET,https://honestcookingblog.com/soundfiles//pyuwe.mp3,A,1651,syitosyito,syitosyito_WET,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,4,SLIPPERY,https://honestcookingblog.com/soundfiles//yakyi.mp3,B,1348,zuruzuru,zuruzuru_SLIMY,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,5,REFRESHED,https://honestcookingblog.com/soundfiles//pyuruQga.mp3,B,1541,haQkiri,haQkiri_CLEAR,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,6,WEARY,https://honestcookingblog.com/soundfiles//newepyu.mp3,A,1700,hoQkori,hoQkori_EXHAUSTED,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,7,GLUM,https://honestcookingblog.com/soundfiles//wiyawa.mp3,B,2770,samisyii,samisyii_SAD,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,8,SLUGGISH,https://honestcookingblog.com/soundfiles//yuQduu.mp3,A,1528,dayai,dayai_SLUGGISH,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,9,LUKEWARM,https://honestcookingblog.com/soundfiles//yikiu.mp3,A,1847,nurui,nurui_LUKEWARM,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,10,CLEAR,https://honestcookingblog.com/soundfiles//winaN.mp3,B,1236,syakiQ,syakiQ_CLEAR,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,11,SLOW,https://honestcookingblog.com/soundfiles//yekyea.mp3,A,1939,toroi,toroi_SLOW,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,12,SLOW,https://honestcookingblog.com/soundfiles//pyepyea.mp3,B,1319,noroi,noroi_SLOW,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,13,CLEAR,https://honestcookingblog.com/soundfiles//wiQ.mp3,A,2057,syaN,syaN_CLEAR,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,14,WET,https://honestcookingblog.com/soundfiles//wawoyea.mp3,A,1850,syimeQpoi,syimeQpoi_WET,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,15,WEARY,https://honestcookingblog.com/soundfiles//hitsiu.mp3,B,1796,dayai,dayai_EXHAUSTED,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,16,FREEZE,https://honestcookingblog.com/soundfiles//yuwuQgoki.mp3,B,2556,syibareru,syibareru_FREEZE,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,17,WET,https://honestcookingblog.com/soundfiles//yaQgoQka.mp3,A,1682,nureru,nureru_WET,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,18,"BURNING (PAIN, E.G. IN EYES)",https://honestcookingblog.com/soundfiles//yewe.mp3,B,1800,syobosyobo,"syobosyobo_STINGING (PAIN, E.G. IN EYES)",correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,19,THICK,https://honestcookingblog.com/soundfiles//niweu.mp3,A,1262,futoi,futoi_THICK,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,20,FRIGHTENING,https://honestcookingblog.com/soundfiles//opyawuwu.mp3,B,1408,esukaQta,esukaQta_SCARY,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,21,CLEAN,https://honestcookingblog.com/soundfiles//ipyaniwa.mp3,B,1459,utsukusyi,utsukusyi_CLEAN,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,22,BIND,https://honestcookingblog.com/soundfiles//niwaQpi.mp3,B,1485,kubiru,kubiru_BIND,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,23,PRICKLING,https://honestcookingblog.com/soundfiles//owiQgiu.mp3,A,1661,egarai,egarai_PRICKLING,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,24,WEARY,https://honestcookingblog.com/soundfiles//pyanikowu.mp3,B,1628,tsukareta,tsukareta_EXHAUSTED,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,25,SMALL,https://honestcookingblog.com/soundfiles//reweu.mp3,A,2054,hosoi,hosoi_SMALL,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,26,RAGGEDY,https://honestcookingblog.com/soundfiles//wuwemupyo.mp3,B,1458,bisyoQtanee,bisyoQtanee_SCRUFFY,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,27,ENERGETIC,https://honestcookingblog.com/soundfiles//riwoyu.mp3,B,1689,mameda,mameda_LIVELY,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,28,CHEW,https://honestcookingblog.com/soundfiles//rihi.mp3,A,2673,kamu,kamu_CHEW,incorrect
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,29,THIN,https://honestcookingblog.com/soundfiles//pyepyeu.mp3,A,2327,hosoi,hosoi_THIN,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,30,HUMID,https://honestcookingblog.com/soundfiles//anapyi.mp3,B,1719,ikiru,ikiru_HUMID,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,31,FREEZE,https://honestcookingblog.com/soundfiles//rereQga.mp3,A,3438,kogoru,kogoru_FREEZE,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,32,HARD,https://honestcookingblog.com/soundfiles//zuwua.mp3,B,1613,katai,katai_HARD,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,33,HOPPING,https://honestcookingblog.com/soundfiles//zeQ.mp3,A,2932,pyoNpyoN,pyoNpyoN_BOUNCING,correct
5ca4ea4e73897b0015de412a,english,scottish gaelic french,defining the english words into japanese via headphones,4,34,WHISPERING,https://honestcookingblog.com/soundfiles//zyage.mp3,B,1334,hisohiso,hisohiso_WHISPERING,correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,1,FLUFFY,https://honestcookingblog.com/soundfiles//nitsu.mp3,A,3226,fuwafuwa,fuwafuwa_FLUFFY,correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,2,WOBBLING,https://honestcookingblog.com/soundfiles//tehe.mp3,A,4047,yoroyoro,yoroyoro_WOBBLING,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,3,WET,https://honestcookingblog.com/soundfiles//yaye.mp3,B,1949,syitosyito,syitosyito_WET,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,4,SLIMY,https://honestcookingblog.com/soundfiles//wiQpa.mp3,A,2419,zuruzuru,zuruzuru_SLIMY,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,5,REFRESHED,https://honestcookingblog.com/soundfiles//pyuruQga.mp3,B,1135,haQkiri,haQkiri_CLEAR,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,6,WEARY,https://honestcookingblog.com/soundfiles//wereka.mp3,B,1303,hoQkori,hoQkori_EXHAUSTED,correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,7,SAD,https://honestcookingblog.com/soundfiles//wiyawa.mp3,A,1043,samisyii,samisyii_SAD,correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,8,LETHARGIC,https://honestcookingblog.com/soundfiles//wuQtuu.mp3,A,7477,dayai,dayai_SLUGGISH,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,9,LUKEWARM,https://honestcookingblog.com/soundfiles//waQkaa.mp3,B,981,nurui,nurui_LUKEWARM,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,10,CLEAR,https://honestcookingblog.com/soundfiles//pyiwaN.mp3,A,1388,syakiQ,syakiQ_CLEAR,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,11,SLOW,https://honestcookingblog.com/soundfiles//mekeu.mp3,A,1180,toroi,toroi_SLOW,correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,12,SLOW,https://honestcookingblog.com/soundfiles//pyepyea.mp3,A,3471,noroi,noroi_SLOW,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,13,REFRESHED,https://honestcookingblog.com/soundfiles//yuQ.mp3,A,1687,syaN,syaN_CLEAR,correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,14,SOGGY,https://honestcookingblog.com/soundfiles//yuhoweu.mp3,A,2154,syimeQpoi,syimeQpoi_WET,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,15,WEARY,https://honestcookingblog.com/soundfiles//wuQdua.mp3,B,1376,dayai,dayai_EXHAUSTED,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,16,FREEZE,https://honestcookingblog.com/soundfiles//pyayiQkoQpa.mp3,A,1206,syibareru,syibareru_FREEZE,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,17,WET,https://honestcookingblog.com/soundfiles//wikyoQgi.mp3,B,1102,nureru,nureru_WET,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,18,"BURNING (PAIN, E.G. IN EYES)",https://honestcookingblog.com/soundfiles//yewe.mp3,B,4157,syobosyobo,"syobosyobo_STINGING (PAIN, E.G. IN EYES)",correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,19,THICK,https://honestcookingblog.com/soundfiles//niweu.mp3,B,926,futoi,futoi_THICK,incorrect
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,20,FRIGHTENING,https://honestcookingblog.com/soundfiles//opyawuwu.mp3,B,1041,esukaQta,esukaQta_SCARY,correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,21,CLEAN,https://honestcookingblog.com/soundfiles//iwawiya.mp3,A,864,utsukusyi,utsukusyi_CLEAN,correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,22,BIND,https://honestcookingblog.com/soundfiles//rayukya.mp3,B,1937,kubiru,kubiru_BIND,correct
596e7593b174180001756f23,English,None,I was listening to japanese words and guessing out of two options what the word meant in english,4,23,SCRATCHING,https://honestcookingblog.com/soundfiles//owiQgiu.mp3,A,1408,egarai,egarai_PRICKLING,correct
