ProlificID,Native,Otherlangs,Taskdesc,experiment,trial,trans,rating,rt,form,identifier
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,24,SCARY,1,1981,ezui,ezui_SCARY
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,25,SPACIOUS,0,1273,hiroi,hiroi_SPACIOUS
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,26,SCRATCHING,3,1304,egarai,egarai_PRICKLING
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,27,CHILLY,1,867,tsumetee,tsumetee_COLD
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,28,GLUM,2,1080,setsunai,setsunai_SAD
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,29,BRAZEN,3,1465,nobui,nobui_RUDE
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,30,COARSE,1,1394,ookii,ookii_ROUGH
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,31,COLD,4,774,syibityoo,syibityoo_COLD
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,32,HARD,1,4432,katai,katai_HARD
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,33,HOPPING,1,1089,pyoNpyoN,pyoNpyoN_BOUNCING
5ca73fe6bcdcc2001291822d,english,no,comparing japanese to english,2,34,WHISPERING,0,2003,hisohiso,hisohiso_WHISPERING
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,1,FLUFFY,5,14471,fuwafuwa,fuwafuwa_FLUFFY
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,2,WOBBLING,5,1557,yoroyoro,yoroyoro_WOBBLING
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,3,CRAMPING (E.G. IN STOMACH),4,2813,kirikiri,kirikiri_CRAMPING (e.g. in stomach)
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,4,SPLASHING,4,1136,taputapu,taputapu_SLOSHING
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,5,SPICY,3,1159,karai,karai_SPICY
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,6,HEAVY,3,1406,omoi,omoi_HEAVY
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,7,ROUGH,4,13097,zyasyizyasyi,zyasyizyasyi_ROUGH
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,8,BEATING (E.G. HEART),5,2373,bakubaku,bakubaku_POUNDING (e.g. heart)
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,9,THICK,4,1203,futoi,futoi_THICK
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,10,SOFT,2,1462,yarakai,yarakai_SOFT
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,11,THROBBING,4,913,zukizuki,zukizuki_THROBBING
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,12,PINCHING,4,3148,tyiisoo,tyiisoo_TIGHT
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,13,IMPATIENT,2,1021,iraira,iraira_ANNOYED
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,14,FREEZE,2,1151,syimiru,syimiru_FREEZE
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,15,CLEAR,5,1364,syaN,syaN_CLEAR
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,16,FRIGHTENING,3,734,kowa,kowa_SCARY
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,17,HUMID,2,1225,zyukazyuka,zyukazyuka_HUMID
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,18,LOUD,2,787,ookii,ookii_LOUD
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,19,COLD,3,947,hieQda,hieQda_COLD
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,20,TIRED,3,910,tsukareta,tsukareta_EXHAUSTED
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,21,SMOOTH,3,779,hiratai,hiratai_FLAT
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,22,TINGLING,2,1057,hiirakoi,hiirakoi_BURNING
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,23,IMPATIENT,4,1490,iratyimonai,iratyimonai_ANNOYED
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,24,SCARY,3,4572,ezui,ezui_SCARY
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,25,WIDE,4,1178,hiroi,hiroi_SPACIOUS
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,26,SCRATCHING,3,855,egarai,egarai_PRICKLING
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,27,CHILLY,3,1088,tsumetee,tsumetee_COLD
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,28,SAD,3,629,setsunai,setsunai_SAD
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,29,ARROGANT,3,1242,nobui,nobui_RUDE
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,30,ROUGH,3,1835,ookii,ookii_ROUGH
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,31,COLD,4,11593,syibityoo,syibityoo_COLD
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,32,HARD,2,1639,katai,katai_HARD
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,33,HOPPING,6,8397,pyoNpyoN,pyoNpyoN_BOUNCING
5f60b9bf5168b2000ad42cae,English,French,Listening to Japanese words and rating how much they resemble their meaning,2,34,WHISPERING,6,1419,hisohiso,hisohiso_WHISPERING
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,1,FLUFFY,5,5190,fuwafuwa,fuwafuwa_FLUFFY
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,2,WOBBLING,5,1601,yoroyoro,yoroyoro_WOBBLING
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,3,CRAMPING (E.G. IN STOMACH),4,1404,kirikiri,kirikiri_CRAMPING (e.g. in stomach)
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,4,SPLASHING,4,1665,taputapu,taputapu_SLOSHING
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,5,SPICY,3,1566,karai,karai_SPICY
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,6,HEAVY,3,1986,omoi,omoi_HEAVY
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,7,ROUGH,3,4412,zyasyizyasyi,zyasyizyasyi_ROUGH
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,8,BEATING (E.G. HEART),6,1316,bakubaku,bakubaku_POUNDING (e.g. heart)
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,9,THICK,1,4417,futoi,futoi_THICK
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,10,SQUISHY,4,1647,yarakai,yarakai_SOFT
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,11,PULSATING,5,1082,zukizuki,zukizuki_THROBBING
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,12,PINCHING,1,1108,tyiisoo,tyiisoo_TIGHT
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,13,ANNOYED,5,902,iraira,iraira_ANNOYED
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,14,FREEZE,1,2688,syimiru,syimiru_FREEZE
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,15,REFRESHED,0,3354,syaN,syaN_CLEAR
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,16,FRIGHTENING,4,5400,kowa,kowa_SCARY
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,17,HUMID,1,900,zyukazyuka,zyukazyuka_HUMID
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,18,NOISY,1,1415,ookii,ookii_LOUD
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,19,COLD,1,1732,hieQda,hieQda_COLD
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,20,WEARY,3,2330,tsukareta,tsukareta_EXHAUSTED
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,21,SMOOTH,1,3859,hiratai,hiratai_FLAT
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,22,BURNING,1,1712,hiirakoi,hiirakoi_BURNING
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,23,ANNOYED,5,782,iratyimonai,iratyimonai_ANNOYED
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,24,FRIGHTENING,2,690,ezui,ezui_SCARY
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,25,SPACIOUS,1,2611,hiroi,hiroi_SPACIOUS
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,26,SCRATCHING,1,2641,egarai,egarai_PRICKLING
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,27,CHILLY,1,2595,tsumetee,tsumetee_COLD
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,28,GLUM,2,1435,setsunai,setsunai_SAD
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,29,RUDE,2,1316,nobui,nobui_RUDE
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,30,GRITTY,2,1162,ookii,ookii_ROUGH
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,31,CHILLY,3,1874,syibityoo,syibityoo_COLD
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,32,HARD,6,2658,katai,katai_HARD
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,33,HOPPING,6,939,pyoNpyoN,pyoNpyoN_BOUNCING
6055290bab56701a6a784165,english,NA,listen to Japanese words and judge if they sound like their meaning,2,34,WHISPERING,4,2614,hisohiso,hisohiso_WHISPERING
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,1,FLUFFY,6,6034,fuwafuwa,fuwafuwa_FLUFFY
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,2,WOBBLING,4,3492,yoroyoro,yoroyoro_WOBBLING
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,3,CRAMPING (E.G. IN STOMACH),3,2258,kirikiri,kirikiri_CRAMPING (e.g. in stomach)
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,4,SLOSHING,1,1005,taputapu,taputapu_SLOSHING
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,5,SPICY,1,1442,karai,karai_SPICY
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,6,HEAVY,5,2590,omoi,omoi_HEAVY
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,7,COARSE,0,918,zyasyizyasyi,zyasyizyasyi_ROUGH
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,8,DRUMMING (E.G. HEART),3,4131,bakubaku,bakubaku_POUNDING (e.g. heart)
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,9,THICK,1,3367,futoi,futoi_THICK
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,10,SQUISHY,0,1251,yarakai,yarakai_SOFT
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,11,PULSATING,6,1421,zukizuki,zukizuki_THROBBING
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,12,PINCHING,1,1295,tyiisoo,tyiisoo_TIGHT
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,13,IMPATIENT,4,3558,iraira,iraira_ANNOYED
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,14,FREEZE,1,1147,syimiru,syimiru_FREEZE
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,15,REFRESHED,1,1158,syaN,syaN_CLEAR
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,16,SCARY,2,1697,kowa,kowa_SCARY
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,17,HUMID,1,1272,zyukazyuka,zyukazyuka_HUMID
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,18,LOUD,0,1428,ookii,ookii_LOUD
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,19,CHILLY,1,2675,hieQda,hieQda_COLD
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,20,TIRED,1,1294,tsukareta,tsukareta_EXHAUSTED
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,21,FLAT,1,1059,hiratai,hiratai_FLAT
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,22,TINGLING,1,1266,hiirakoi,hiirakoi_BURNING
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,23,ANNOYED,0,1019,iratyimonai,iratyimonai_ANNOYED
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,24,SCARY,1,1194,ezui,ezui_SCARY
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,25,SPACIOUS,1,1183,hiroi,hiroi_SPACIOUS
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,26,TINGLING,6,1551,egarai,egarai_PRICKLING
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,27,COLD,1,1051,tsumetee,tsumetee_COLD
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,28,GLUM,0,1034,setsunai,setsunai_SAD
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,29,RUDE,5,1502,nobui,nobui_RUDE
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,30,ROUGH,1,2412,ookii,ookii_ROUGH
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,31,COLD,4,2064,syibityoo,syibityoo_COLD
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,32,HARD,1,2398,katai,katai_HARD
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,33,BOUNCING,6,1202,pyoNpyoN,pyoNpyoN_BOUNCING
6148599317c3527a468b9659,English,None,Listening to resemblance of japenese words,2,34,WHISPERING,4,2895,hisohiso,hisohiso_WHISPERING
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,1,FLUFFY,3,6225,fuwafuwa,fuwafuwa_FLUFFY
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,2,WOBBLING,4,1868,yoroyoro,yoroyoro_WOBBLING
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,3,CRAMPING (E.G. IN STOMACH),0,1299,kirikiri,kirikiri_CRAMPING (e.g. in stomach)
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,4,SLOSHING,1,1475,taputapu,taputapu_SLOSHING
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,5,SPICY,2,1238,karai,karai_SPICY
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,6,HEAVY,1,1580,omoi,omoi_HEAVY
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,7,ROUGH,2,1318,zyasyizyasyi,zyasyizyasyi_ROUGH
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,8,BEATING (E.G. HEART),4,1594,bakubaku,bakubaku_POUNDING (e.g. heart)
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,9,FAT,2,1364,futoi,futoi_THICK
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,10,SQUISHY,1,1495,yarakai,yarakai_SOFT
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,11,THROBBING,2,1854,zukizuki,zukizuki_THROBBING
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,12,TIGHT,0,1445,tyiisoo,tyiisoo_TIGHT
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,13,ANNOYED,2,3847,iraira,iraira_ANNOYED
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,14,FREEZE,0,1965,syimiru,syimiru_FREEZE
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,15,REFRESHED,0,1169,syaN,syaN_CLEAR
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,16,FRIGHTENING,0,3732,kowa,kowa_SCARY
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,17,MUGGY,2,908,zyukazyuka,zyukazyuka_HUMID
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,18,NOISY,1,2519,ookii,ookii_LOUD
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,19,COLD,0,1229,hieQda,hieQda_COLD
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,20,TIRED,0,1899,tsukareta,tsukareta_EXHAUSTED
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,21,FLAT,0,1031,hiratai,hiratai_FLAT
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,22,TINGLING,0,2099,hiirakoi,hiirakoi_BURNING
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,23,ANNOYED,0,2409,iratyimonai,iratyimonai_ANNOYED
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,24,SCARY,1,1564,ezui,ezui_SCARY
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,25,SPACIOUS,1,2203,hiroi,hiroi_SPACIOUS
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,26,PRICKLING,1,3648,egarai,egarai_PRICKLING
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,27,CHILLY,0,3603,tsumetee,tsumetee_COLD
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,28,GLUM,0,1150,setsunai,setsunai_SAD
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,29,BRAZEN,1,910,nobui,nobui_RUDE
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,30,GRITTY,1,1102,ookii,ookii_ROUGH
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,31,COLD,3,1839,syibityoo,syibityoo_COLD
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,32,HARD,1,1446,katai,katai_HARD
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,33,HOPPING,5,1185,pyoNpyoN,pyoNpyoN_BOUNCING
5d49cd9bd1bbd4001a9f17e5,English,NA,Rating Japanese words,2,34,WHISPERING,4,1441,hisohiso,hisohiso_WHISPERING
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,1,FLUFFY,5,9180,fuwafuwa,fuwafuwa_FLUFFY
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,2,WOBBLING,6,2974,yoroyoro,yoroyoro_WOBBLING
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,3,CRAMPING (E.G. IN STOMACH),5,1141,kirikiri,kirikiri_CRAMPING (e.g. in stomach)
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,4,SPLASHING,6,1181,taputapu,taputapu_SLOSHING
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,5,SPICY,4,3084,karai,karai_SPICY
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,6,HEAVY,3,1788,omoi,omoi_HEAVY
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,7,COARSE,4,2104,zyasyizyasyi,zyasyizyasyi_ROUGH
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,8,POUNDING (E.G. HEART),6,1193,bakubaku,bakubaku_POUNDING (e.g. heart)
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,9,THICK,1,3136,futoi,futoi_THICK
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,10,SQUISHY,4,3880,yarakai,yarakai_SOFT
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,11,PULSATING,6,2128,zukizuki,zukizuki_THROBBING
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,12,TIGHT,3,3181,tyiisoo,tyiisoo_TIGHT
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,13,ANNOYED,4,2365,iraira,iraira_ANNOYED
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,14,FREEZE,3,4707,syimiru,syimiru_FREEZE
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,15,REFRESHED,3,2598,syaN,syaN_CLEAR
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,16,FRIGHTENING,3,4652,kowa,kowa_SCARY
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,17,HUMID,3,1848,zyukazyuka,zyukazyuka_HUMID
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,18,NOISY,3,4341,ookii,ookii_LOUD
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,19,COLD,4,3544,hieQda,hieQda_COLD
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,20,WEARY,2,1587,tsukareta,tsukareta_EXHAUSTED
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,21,SMOOTH,2,2720,hiratai,hiratai_FLAT
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,22,TINGLING,5,1987,hiirakoi,hiirakoi_BURNING
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,23,ANNOYED,4,1256,iratyimonai,iratyimonai_ANNOYED
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,24,SCARY,2,3455,ezui,ezui_SCARY
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,25,WIDE,3,3412,hiroi,hiroi_SPACIOUS
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,26,PRICKLING,3,3343,egarai,egarai_PRICKLING
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,27,COLD,2,4419,tsumetee,tsumetee_COLD
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,28,GLUM,1,2457,setsunai,setsunai_SAD
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,29,BRAZEN,1,2825,nobui,nobui_RUDE
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,30,GRITTY,2,1279,ookii,ookii_ROUGH
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,31,CHILLY,5,1007,syibityoo,syibityoo_COLD
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,32,HARD,2,2598,katai,katai_HARD
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,33,HOPPING,6,1164,pyoNpyoN,pyoNpyoN_BOUNCING
61125cc244b1a09129fd9314,English,None,Seeing if the Japanese words sound like the action they are describing,2,34,WHISPERING,5,1527,hisohiso,hisohiso_WHISPERING
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,1,FLUFFY,4,2731,fuwafuwa,fuwafuwa_FLUFFY
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,2,WOBBLING,6,1850,yoroyoro,yoroyoro_WOBBLING
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,3,CRAMPING (E.G. IN STOMACH),4,1001,kirikiri,kirikiri_CRAMPING (e.g. in stomach)
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,4,SLOSHING,4,1067,taputapu,taputapu_SLOSHING
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,5,SPICY,3,959,karai,karai_SPICY
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,6,HEAVY,2,1360,omoi,omoi_HEAVY
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,7,GRITTY,3,1849,zyasyizyasyi,zyasyizyasyi_ROUGH
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,8,POUNDING (E.G. HEART),6,2918,bakubaku,bakubaku_POUNDING (e.g. heart)
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,9,THICK,4,1157,futoi,futoi_THICK
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,10,SQUISHY,5,954,yarakai,yarakai_SOFT
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,11,PULSATING,5,1590,zukizuki,zukizuki_THROBBING
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,12,PINCHING,1,850,tyiisoo,tyiisoo_TIGHT
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,13,ANNOYED,3,1451,iraira,iraira_ANNOYED
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,14,FREEZE,2,1999,syimiru,syimiru_FREEZE
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,15,CLEAR,3,1644,syaN,syaN_CLEAR
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,16,FRIGHTENING,2,1067,kowa,kowa_SCARY
5f31af1e7543f70b95b100a6,English,French,Comparing Japanese words to their meanings,2,17,MUGGY,2,2704,zyukazyuka,zyukazyuka_HUMID
