prolificID,nativelang,otherlangs,taskdesc,experiment,trial,trans,rating,rt,form,identifier
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,18,OILY/HEAVY (FOOD),3,4310,omoi,omoi_OILY/HEAVY (FOOD)
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,19,WATERY (EYES),3,1925,syikusyiku,syikusyiku_WATERY (EYES)
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,20,SHIVERS (DOWN YOUR SPINE),4,2809,zoNzoN,zoNzoN_SHIVERING
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,21,TEAR,1,1070,sabaku,sabaku_TEAR
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,22,DIM,1,1321,akaanakaQta,akaanakaQta_DARK
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,23,TIRED,2,4562,koenee,koenee_EXHAUSTED
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,24,CREEP,1,2436,hau,hau_CRAWL
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,25,WATERY (TASTE),2,1578,mizukusai,mizukusai_BLAND (TASTE)
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,26,PARCHED,1,1460,kawaku,kawaku_DRY
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,27,CRAWL,2,2561,notaru,notaru_CRAWL
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,28,TINGLING,1,1853,hasyikai,hasyikai_PRICKLING
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,29,ACRID (TASTE),5,2147,egui,egui_ACRID (TASTE)
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,30,LIVELY,4,2513,geNki,geNki_LIVELY
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,31,HARD,2,5690,katai,katai_HARD
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,32,HOPPING,5,1158,pyoNpyoN,pyoNpyoN_BOUNCING
5d7e8b886984850001138382,English,None,Listening to Japanese words and deciding how much they sound like the word they mean,3,33,WHISPERING,4,1328,hisohiso,hisohiso_WHISPERING
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,1,WOBBLING,6,10248,yoroyoro,yoroyoro_WOBBLING
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,2,FLUFFY,6,5126,fuwafuwa,fuwafuwa_FLUFFY
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,3,STICKY,4,1990,betabeta,betabeta_STICKY
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,4,BLURRY,4,2608,boNyari,boNyari_FUZZY
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,5,RAP (AT THE DOOR),2,3011,dotsuku,dotsuku_RAP (AT THE DOOR)
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,6,TIDY,1,2839,keQko,keQko_CLEAN
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,7,IMPATIENT,5,2829,izyiizyi,izyiizyi_ANNOYED/IMPATIENT
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,8,SLIPPERY,2,2107,nurunuru,nurunuru_SLIMY
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,9,OILY/HEAVY (FOOD),5,1585,kudoi,kudoi_OILY/HEAVY (FOOD)
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,10,PUFF,5,1368,fuku,fuku_BLOW
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,11,DARK,4,1634,kurai,kurai_DARK
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,12,PRICKLING,1,2810,serasera,serasera_PRICKLING
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,13,QUIET,4,3582,syizukaya,syizukaya_QUIET
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,14,SPLASHING,4,2785,kapokapo,kapokapo_SLOSHING
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,15,HUMID,3,5564,musyimusyi,musyimusyi_HUMID
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,16,GOOEY,1,1992,nebaneba,nebaneba_SLIMY
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,17,IMPATIENT,6,1295,yaQkiri,yaQkiri_ANNOYED/IMPATIENT
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,18,IMPATIENT,4,2888,mukamuka,mukamuka_ANNOYED/IMPATIENT
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,19,ACRID (TASTE),4,2373,nigai,nigai_ACRID (TASTE)
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,20,FUZZY,1,1925,booQ,booQ_FUZZY
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,21,SCRATCH,2,3941,kaku,kaku_SCRATCH
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,22,TATTY,2,3083,miQtomonai,miQtomonai_SCRUFFY
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,23,IMPATIENT,5,1661,modokasyii,modokasyii_ANNOYED/IMPATIENT
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,24,TIRED,2,4378,kitsuka,kitsuka_EXHAUSTED
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,25,DAMP,2,1936,yogoreru,yogoreru_WET
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,26,GLUM,3,2557,kanasyii,kanasyii_SAD
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,27,MUGGY,2,17177,omoreru,omoreru_HUMID
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,28,STRONG (TASTE),3,2772,koi,koi_STRONG (TASTE)
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,29,SPIN,4,3636,mawaru,mawaru_ROLL
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,30,IMPATIENT,5,2737,hagai,hagai_ANNOYED/IMPATIENT
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,31,HARD,4,1737,katai,katai_HARD
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,32,BOUNCING,6,1248,pyoNpyoN,pyoNpyoN_BOUNCING
5dce872469c16d0ee7448058,English,Greek and German,Listening to Japanese words and rating the extent to which they sounded like their meaning,4,33,WHISPERING,6,2552,hisohiso,hisohiso_WHISPERING
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,1,WOBBLING,3,6899,yoroyoro,yoroyoro_WOBBLING
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,2,FLUFFY,2,1606,fuwafuwa,fuwafuwa_FLUFFY
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,3,GOOEY,1,1869,betabeta,betabeta_STICKY
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,4,BLURRY,5,1750,boNyari,boNyari_FUZZY
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,5,KNOCK (AT THE DOOR),2,1270,dotsuku,dotsuku_RAP (AT THE DOOR)
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,6,TIDY,1,1475,keQko,keQko_CLEAN
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,7,ANNOYED,5,3961,izyiizyi,izyiizyi_ANNOYED/IMPATIENT
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,8,SLIMY,2,5246,nurunuru,nurunuru_SLIMY
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,9,OILY/HEAVY (FOOD),1,1308,kudoi,kudoi_OILY/HEAVY (FOOD)
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,10,PUFF,1,2950,fuku,fuku_BLOW
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,11,DIM,2,4276,kurai,kurai_DARK
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,12,PRICKLING,2,1054,serasera,serasera_PRICKLING
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,13,QUIET,1,2787,syizukaya,syizukaya_QUIET
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,14,SLOSHING,3,2933,kapokapo,kapokapo_SLOSHING
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,15,HUMID,3,1551,musyimusyi,musyimusyi_HUMID
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,16,SLIMY,2,8261,nebaneba,nebaneba_SLIMY
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,17,ANNOYED,4,1127,yaQkiri,yaQkiri_ANNOYED/IMPATIENT
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,18,ANNOYED,4,3081,mukamuka,mukamuka_ANNOYED/IMPATIENT
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,19,ACRID (TASTE),1,5950,nigai,nigai_ACRID (TASTE)
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,20,FUZZY,2,3210,booQ,booQ_FUZZY
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,21,SCRATCH,4,2483,kaku,kaku_SCRATCH
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,22,TATTY,4,3869,miQtomonai,miQtomonai_SCRUFFY
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,23,IMPATIENT,2,951,modokasyii,modokasyii_ANNOYED/IMPATIENT
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,24,EXHAUSTED,1,2313,kitsuka,kitsuka_EXHAUSTED
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,25,SOGGY,2,988,yogoreru,yogoreru_WET
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,26,GLUM,2,1384,kanasyii,kanasyii_SAD
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,27,HUMID,1,2201,omoreru,omoreru_HUMID
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,28,STRONG (TASTE),5,5448,koi,koi_STRONG (TASTE)
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,29,SPIN,3,7275,mawaru,mawaru_ROLL
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,30,ANNOYED,4,2448,hagai,hagai_ANNOYED/IMPATIENT
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,31,HARD,4,1922,katai,katai_HARD
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,32,BOUNCING,5,2175,pyoNpyoN,pyoNpyoN_BOUNCING
60e0bffb9cd65dae5610b542,English,French,Rate the sounding of various Japanese words based on how well they fit their meaning.,4,33,WHISPERING,4,2641,hisohiso,hisohiso_WHISPERING
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,1,WOBBLING,5,5208,yoroyoro,yoroyoro_WOBBLING
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,2,FLUFFY,4,3082,fuwafuwa,fuwafuwa_FLUFFY
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,3,GOOEY,1,1253,betabeta,betabeta_STICKY
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,4,FUZZY,1,1003,boNyari,boNyari_FUZZY
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,5,RAP (AT THE DOOR),5,1997,dotsuku,dotsuku_RAP (AT THE DOOR)
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,6,CLEAN,2,1250,keQko,keQko_CLEAN
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,7,ANNOYED,3,2049,izyiizyi,izyiizyi_ANNOYED/IMPATIENT
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,8,SLIMY,2,2484,nurunuru,nurunuru_SLIMY
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,9,OILY/HEAVY (FOOD),2,7805,kudoi,kudoi_OILY/HEAVY (FOOD)
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,10,PUFF,5,2610,fuku,fuku_BLOW
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,11,DIM,2,1211,kurai,kurai_DARK
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,12,TINGLING,3,2120,serasera,serasera_PRICKLING
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,13,QUIET,2,1720,syizukaya,syizukaya_QUIET
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,14,SPLASHING,4,6785,kapokapo,kapokapo_SLOSHING
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,15,MUGGY,3,2562,musyimusyi,musyimusyi_HUMID
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,16,SLIMY,3,4061,nebaneba,nebaneba_SLIMY
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,17,ANNOYED,1,1857,yaQkiri,yaQkiri_ANNOYED/IMPATIENT
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,18,IMPATIENT,1,1440,mukamuka,mukamuka_ANNOYED/IMPATIENT
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,19,BITTER (TASTE),2,2685,nigai,nigai_ACRID (TASTE)
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,20,BLURRY,3,3713,booQ,booQ_FUZZY
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,21,SCRATCH,2,4162,kaku,kaku_SCRATCH
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,22,SCRUFFY,2,1843,miQtomonai,miQtomonai_SCRUFFY
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,23,ANNOYED,1,1526,modokasyii,modokasyii_ANNOYED/IMPATIENT
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,24,EXHAUSTED,3,3507,kitsuka,kitsuka_EXHAUSTED
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,25,DAMP,1,1697,yogoreru,yogoreru_WET
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,26,SAD,1,1764,kanasyii,kanasyii_SAD
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,27,HUMID,2,1568,omoreru,omoreru_HUMID
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,28,STRONG (TASTE),2,2789,koi,koi_STRONG (TASTE)
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,29,ROLL,3,3267,mawaru,mawaru_ROLL
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,30,ANNOYED,2,1746,hagai,hagai_ANNOYED/IMPATIENT
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,31,HARD,6,1952,katai,katai_HARD
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,32,BOUNCING,6,838,pyoNpyoN,pyoNpyoN_BOUNCING
60e08ec82f3c88ebf4b055e1,english,NA,rating how much japanese words sounded like their definition,4,33,WHISPERING,4,6432,hisohiso,hisohiso_WHISPERING
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,1,WOBBLING,5,26845,yoroyoro,yoroyoro_WOBBLING
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,2,FLUFFY,3,5055,fuwafuwa,fuwafuwa_FLUFFY
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,3,GOOEY,0,1079,betabeta,betabeta_STICKY
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,4,HAZY,4,1131,boNyari,boNyari_FUZZY
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,5,RAP (AT THE DOOR),0,1505,dotsuku,dotsuku_RAP (AT THE DOOR)
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,6,TIDY,1,7621,keQko,keQko_CLEAN
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,7,IMPATIENT,5,4032,izyiizyi,izyiizyi_ANNOYED/IMPATIENT
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,8,SLIMY,2,4478,nurunuru,nurunuru_SLIMY
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,9,OILY/HEAVY (FOOD),3,20471,kudoi,kudoi_OILY/HEAVY (FOOD)
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,10,BLOW,5,1452,fuku,fuku_BLOW
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,11,DIM,2,917,kurai,kurai_DARK
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,12,TINGLING,4,4440,serasera,serasera_PRICKLING
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,13,QUIET,2,2060,syizukaya,syizukaya_QUIET
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,14,SLOSHING,1,1352,kapokapo,kapokapo_SLOSHING
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,15,MUGGY,4,1407,musyimusyi,musyimusyi_HUMID
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,16,SLIMY,0,1593,nebaneba,nebaneba_SLIMY
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,17,ANNOYED,3,1385,yaQkiri,yaQkiri_ANNOYED/IMPATIENT
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,18,IMPATIENT,4,5210,mukamuka,mukamuka_ANNOYED/IMPATIENT
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,19,ACRID (TASTE),4,1045,nigai,nigai_ACRID (TASTE)
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,20,BLURRY,2,3770,booQ,booQ_FUZZY
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,21,SCRATCH,2,4962,kaku,kaku_SCRATCH
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,22,RAGGEDY,0,1173,miQtomonai,miQtomonai_SCRUFFY
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,23,IMPATIENT,2,1864,modokasyii,modokasyii_ANNOYED/IMPATIENT
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,24,WEARY,2,1645,kitsuka,kitsuka_EXHAUSTED
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,25,SOGGY,2,1259,yogoreru,yogoreru_WET
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,26,SAD,3,1057,kanasyii,kanasyii_SAD
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,27,MUGGY,2,3139,omoreru,omoreru_HUMID
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,28,RICH (TASTE),3,1026,koi,koi_STRONG (TASTE)
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,29,ROLL,1,1323,mawaru,mawaru_ROLL
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,30,ANNOYED,5,1103,hagai,hagai_ANNOYED/IMPATIENT
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,31,HARD,3,1228,katai,katai_HARD
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,32,BOUNCING,5,4189,pyoNpyoN,pyoNpyoN_BOUNCING
5c3a2b143ce2c80001127e16,English,NA,Rating the resemblance of Japanese words to their English meaning,4,33,WHISPERING,5,1050,hisohiso,hisohiso_WHISPERING
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,1,WOBBLING,2,5740,yoroyoro,yoroyoro_WOBBLING
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,2,FLUFFY,6,4001,fuwafuwa,fuwafuwa_FLUFFY
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,3,STICKY,3,5809,betabeta,betabeta_STICKY
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,4,BLURRY,5,3699,boNyari,boNyari_FUZZY
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,5,RAP (AT THE DOOR),5,3449,dotsuku,dotsuku_RAP (AT THE DOOR)
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,6,CLEAN,2,3893,keQko,keQko_CLEAN
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,7,ANNOYED,4,2637,izyiizyi,izyiizyi_ANNOYED/IMPATIENT
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,8,SLIMY,2,7851,nurunuru,nurunuru_SLIMY
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,9,OILY/HEAVY (FOOD),5,5371,kudoi,kudoi_OILY/HEAVY (FOOD)
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,10,BLOW,6,1536,fuku,fuku_BLOW
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,11,DARK,3,4401,kurai,kurai_DARK
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,12,PRICKLING,1,2349,serasera,serasera_PRICKLING
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,13,QUIET,4,3224,syizukaya,syizukaya_QUIET
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,14,SLOSHING,3,8172,kapokapo,kapokapo_SLOSHING
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,15,MUGGY,5,6929,musyimusyi,musyimusyi_HUMID
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,16,SLIMY,2,12198,nebaneba,nebaneba_SLIMY
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,17,IMPATIENT,5,5051,yaQkiri,yaQkiri_ANNOYED/IMPATIENT
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,18,ANNOYED,2,2466,mukamuka,mukamuka_ANNOYED/IMPATIENT
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,19,ACRID (TASTE),1,2484,nigai,nigai_ACRID (TASTE)
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,20,FUZZY,5,2482,booQ,booQ_FUZZY
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,21,SCRATCH,6,6237,kaku,kaku_SCRATCH
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,22,RAGGEDY,1,3795,miQtomonai,miQtomonai_SCRUFFY
5f515531aa39c237f49f7ecf,English,None,Listened to Japanses words to determine if they sounded like their meanings to a non-japanese speaker.,4,23,ANNOYED,2,3441,modokasyii,modokasyii_ANNOYED/IMPATIENT
