Timestamp,exp,Prolific.ID,concept,word,answer,RT,Native.Language,Other.Languages,Unknown.words,Which.words,Task.Description,answer_sen,foil_sen,time_taken
10/09/2020 17:24,12,5c9d2f3944a54a00016d1d50,SLUGGISH,dayai,incorrect,1366,English,,no,NA,I was listening to japanese words and picking translations for them,"After lying in the sun all day, my body felt tired and SLUGGISH.","After the car shone its headlights in my eyes, I was DAZZLED.",292.586
10/09/2020 17:26,12,5f1c63ce2fdbc407f0fe1a65,SLUGGISH,dayai,correct,129,English,,no,NA,,"After lying in the sun all day, my body felt tired and SLUGGISH.","After the car shone its headlights in my eyes, I was DAZZLED.",408.465
10/09/2020 18:15,12,595253890f31490001c7ab37,SLUGGISH,dayai,incorrect,1112,English,,no,NA,Listening to Japanese words and trying to decide which word out of two shown were correct,"After lying in the sun all day, my body felt tired and SLUGGISH.","After the car shone its headlights in my eyes, I was DAZZLED.",400.377
11/09/2020 12:41,17,5f2b06c2d8178f4ac866c32f,SLUGGISH,dayai,correct,2088,English,Small amount of Spanish,no,NA,listening to Japanese words and guessing their meaning,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",470.466
11/09/2020 12:42,17,577c065c9fecfe0001a5bcc7,SLUGGISH,dayai,incorrect,1430,English,,yes,NA,listening to Japanese words and traslating them,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",297.469
11/09/2020 12:44,17,5b58be8a51ac08000194fcd4,SLUGGISH,dayai,correct,2175,English,,no,NA,,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",333.188
11/09/2020 12:44,17,5ec9bdbf4bd36711c1fc716a,SLUGGISH,dayai,incorrect,3186,English,,no,NA,I was listening to Japanese words and guessing their meaning,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",218.655
11/09/2020 12:48,17,5e5664680e9b5b000de3d751,SLUGGISH,dayai,incorrect,1832,English,Spanish,no,NA,Trying to guess what a describing word was being spoken in Japanese.,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",419.412
11/09/2020 12:50,17,5d7e233d7203e80001f50f7c,SLUGGISH,dayai,correct,4267,English,French a little,no,NA,Japanese translation,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",339.566
11/09/2020 12:53,17,5e85a0213a32c319090feab4,SLUGGISH,dayai,correct,511,English,None,no,NA,,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",343.995
11/09/2020 12:53,17,5f52c36a573b995ca8add5be,SLUGGISH,dayai,correct,1554,English,None,no,NA,,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",357.621
11/09/2020 12:54,17,5a9722391eda4100013649f3,SLUGGISH,dayai,incorrect,2092,English,Minor French and Spanish,no,NA,guessing the translation of japanese words to english,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",531.195
11/09/2020 12:56,17,5bf53c8d3b34450001726047,SLUGGISH,dayai,correct,473,English,None,no,NA,Listening to spoken Japanese words and trying to determine their meanings in English,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",547.77
11/09/2020 12:59,17,5cb898d38609200014b98859,SLUGGISH,dayai,correct,4627,English,"a little German, French, Italian",no,NA,Guessing what the Japanese words meant,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",815.052
11/09/2020 13:19,17,5eaf4206cced61646d2907f8,SLUGGISH,dayai,correct,2631,England,French,no,NA,Listening to Japanese words and guessing their English translation ,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",258.901
11/09/2020 13:21,17,5775a802f8f7ed00014b4c50,SLUGGISH,dayai,incorrect,1925,British,none,no,NA,guessing the meaning of japanese words,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",382.068
11/09/2020 13:36,17,5e2a0aa08844870772182455,SLUGGISH,dayai,incorrect,1870,English,None,no,NA,I was guessing the meaning of Japanese words.,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",368.823
11/09/2020 13:36,17,59942e109845ef00014de0a3,SLUGGISH,dayai,incorrect,2339,English,German,no,NA,Guessing the meaning in English of some Japanese words,"After lying in the sun all day, my body felt tired and SLUGGISH.","After hearing the strange sound, my spine was SHIVERING. ",383.114
6/10/2020 12:08,18,5df3c01761b48a295ffba48f,SLUGGISH,dayai,correct,4762,English,None,no,NA,Listening to a series of Japanese words and trying to select a contextual equivalent in English by guesswork.,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",510.401
6/10/2020 12:09,18,5f4c2666459811846b9b9763,SLUGGISH,dayai,correct,1057,English,Spanish,no,NA,,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",183.427
6/10/2020 12:09,18,5e4ebab0056b9c30d2bb674c,SLUGGISH,dayai,incorrect,3824,English,,no,NA,Listening to japanese words and guessing the english translation from a choice of two sentances. ,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",309.866
6/10/2020 12:09,18,5ea02e924f363b03dc7c05e3,SLUGGISH,dayai,incorrect,4082,English,French,no,NA,Guessing the meaning of Japanese words,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",493.111
6/10/2020 12:10,18,597725537f87260001cd5b65,SLUGGISH,dayai,correct,2177,English,,no,NA,Listening to japanese and guessing what they were in English,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",303.729
6/10/2020 12:11,18,5ee0eeb26cb68d0a7967870b,SLUGGISH,dayai,correct,1302,English,,yes,NA,interesting,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",232.584
6/10/2020 12:12,18,5e1ca190d6b7e102f5dd5487,SLUGGISH,dayai,correct,3118,English,None,no,NA,Trying to match the sounds of Japanese words to their meaning in English,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",286.544
6/10/2020 12:12,18,5c52dce2d3cc6b0001d938a5,SLUGGISH,dayai,correct,2615,English,none,no,NA,"Listening to Japanese words, and guessing the English translation from 2 options","After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",294.093
6/10/2020 12:13,18,5e9321bc2ac4bb1735bec64f,SLUGGISH,dayai,correct,352,English,German (some),no,NA,I was trying to match Japanese words to English words and given English sentences for context.,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",357.743
6/10/2020 12:13,18,5f2aa5dd21e0b130d8e9be70,SLUGGISH,dayai,correct,2520,English,,yes,NA,Sat in a quiet room. Replayed the words and tried to sound them out myself ,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",399.431
6/10/2020 12:14,18,5c98db753df5fc0016e3baed,SLUGGISH,dayai,correct,3697,english,none,no,NA,guessing japanesse words,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",254.576
6/10/2020 12:17,18,5f651772bf9906084bc834b7,SLUGGISH,dayai,correct,1736,English,,no,NA,Sitting at a computer guessing the meanings of Japanese words,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",505.3
6/10/2020 12:19,18,5ed0998b07a7ba17d1408da1,SLUGGISH,dayai,correct,1286,English,,yes,NA,Fun and easy!,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",354.27
6/10/2020 12:51,18,5f350486d0c0764216b6745e,SLUGGISH,dayai,incorrect,1812,English,,no,NA,I was trying to listen to the japanese word I thought sounded the most like the english equivilant in terms of tone and sound,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",317.733
8/10/2020 21:16,18,5c426de31ddd660001c99cdd,SLUGGISH,dayai,correct,2004,english,swedish,no,NA,,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",166.143
8/10/2020 21:17,18,5ee7a70c55e80504fa3bc6ab,SLUGGISH,dayai,correct,1596,English,Bits of German,no,NA,Listening to Japanese spoken and guessing what the word means,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",193.09
8/10/2020 21:17,18,5ccb3fb3d322be00155c9fce,SLUGGISH,dayai,incorrect,3328,English,,yes,NA,I was listening to Japanese words and guessing their meanings,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",219.878
8/10/2020 21:18,18,5eeaff91fd89901efebf84b4,SLUGGISH,dayai,incorrect,2014,English,none,no,NA,Guessing what the Japaneses words meant ,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",267.636
8/10/2020 21:18,18,5c921ef15be2830016f8c8ea,SLUGGISH,dayai,correct,1019,English ,,no,NA,Trying to translate Japanese words,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",275.15
8/10/2020 21:19,18,5eebc01d1b53c11438f3405b,SLUGGISH,dayai,correct,1573,English,French,no,NA,Guessing what Japanese words meant ,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",308.303
8/10/2020 21:19,18,5eda6493ce80f30be6128167,SLUGGISH,dayai,correct,370,English,,no,NA,Listening to Japanese words and trying to guess the meaning in english,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",368.314
8/10/2020 21:19,18,5bfa8c4b18430e0001865d19,SLUGGISH,dayai,correct,2845,English,None,no,NA,Trying to work out which words in Chinese are which in English...All worked OK,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",399.054
8/10/2020 21:23,18,5c5f61170a2a3c000123dc45,SLUGGISH,dayai,correct,1821,English,French,no,NA,Guess the English translation of a Japanese word from a choice of two,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",512.707
8/10/2020 21:26,18,5e6143aea9267c045bfcf7a2,SLUGGISH,dayai,incorrect,3334,English,None,no,NA,Trying to guess the meaning of Japanese words based on how they sound,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",765.246
8/10/2020 21:27,18,5ec705b09b469614f8418b27,SLUGGISH,dayai,correct,3159,English,"French, German",no,NA,Guessing between two english words as translation of a japanese word,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",841.186
8/10/2020 21:27,18,5c377642bc6444000133aae9,SLUGGISH,dayai,incorrect,10185,English,None,no,NA,To guess the translation of Japanese words to English,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",772.653
8/10/2020 21:28,18,5d6d94cb05e6930001a1464d,SLUGGISH,dayai,correct,2635,English,some Spanish,no,NA,Guessing the meaning of Japanese words.,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",568.778
8/10/2020 21:29,18,5cb902701f3e4c00015d1ab8,SLUGGISH,dayai,correct,2522,English,French,no,NA,Guessing the meaning of Japanese words,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",934.925
8/10/2020 21:33,18,5c1a54257fa1590001b96070,SLUGGISH,dayai,incorrect,4292,english,none,no,NA,understanding japanese language,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",1198.384
15/10/2020 16:29,18,5f0787e0905be01692f34950,SLUGGISH,dayai,incorrect,162,English,none,no,NA,closest translation to a japanese word in english,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",305.99
15/10/2020 16:29,18,5ee5defbfe74a3000d106f51,SLUGGISH,dayai,incorrect,1199,English,French,no,NA,I was trying to guess the correct English word for the Japanese words that were being played out to me.,"After lying in the sun all day, my body felt tired and LETHARGIC.","After the car shone its headlights in my eyes, I was STUNNED.",362.513
7/09/2020 12:45,8,5f21cbf0a6367c60710a9ad7,SLY,zurui,incorrect,1870,English,,no,NA,listening to japanese words and trying to guess which was the possible meaning from two options,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",383.45
7/09/2020 12:46,8,5f2acd0ea768ae39f46378b2,SLY,zurui,correct,1846,English,,no,NA,,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",211.493
7/09/2020 12:51,8,559a78a5fdf99b76964a0ddd,SLY,zurui,correct,1738,English,None,no,NA,trying to work out which word they were saying that was in capitals. Which was the right one that I was hearing them say. ,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",214.701
7/09/2020 12:51,8,5642061417bdbe00122a1a29,SLY,zurui,correct,6311,English,None,no,NA,Listening to Japanese words and trying to guess which of two English words given in a sentence were the correct translation.,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",309.107
7/09/2020 12:53,8,5f3edad9746e76182670cd0d,SLY,zurui,correct,850,English,,no,NA,Picking the english translation from a japanese word out of a choice of two.,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",387.129
7/09/2020 12:54,8,5c62fbd932207f00016bd19e,SLY,zurui,correct,3960,English ,basic French,no,NA,Listening to short clips and guessing the translation of the words spoken.,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",429.327
7/09/2020 12:55,8,58cc4fcac7ed3f000116e5dd,SLY,zurui,correct,6729,English,,no,NA,On my own sat in a quiet room,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",421.468
7/09/2020 12:56,8,5efe0fcd47e6e50d7acddc6a,SLY,zurui,correct,4290,English ,None,no,NA,Listening to Japanese words and trying to figure out what their English translation is,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",374.821
7/09/2020 12:56,8,5ddd5151a71de8cc8744fce4,SLY,zurui,correct,4443,English,German,no,NA,I was listening to the Japanese words and placing my best guess as to what the English translation was.,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",325.671
7/09/2020 13:00,8,5e85e3327ed2b901e9ef4919,SLY,zurui,correct,1019,English,,no,NA,Guessing which word it sounded most like,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",604.968
7/09/2020 13:00,8,59f0eda5e75b450001a699a7,SLY,zurui,incorrect,2218,English,None,no,NA,Stating the context of the eord i heard,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",551.169
7/09/2020 13:38,8,5bc9e924e642db0001d3a1c5,SLY,zurui,correct,948,English,None,no,NA,One of the voicenotes got stuck and I couldnt advance therefore I had to refresh the study complete it again it worked the second time round though,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",723.747
11/09/2020 10:20,8,5e39ef2f59da4009daa59a03,SLY,zurui,correct,429,English,,no,NA,Listening to Japanese words and guessing the English translation.,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",340.066
11/09/2020 10:28,8,5c92a21d2affcf001776a514,SLY,zurui,correct,1618,English,,no,NA,,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",305.618
11/09/2020 10:34,8,5e17956d94a2dc099b08aee2,SLY,zurui,correct,3271,English,French (some),no,NA,Nothing else - sat on chair in lounge,"After dealing out the cards, he took a very SLY glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",629.245
3/09/2020 15:55,12,5ce6c8f448eadf00197c3748,SMALL,tyittyai,incorrect,2962,English,,yes,NA,Listening to Japanese words and attempting to correctly choose their translation in English.,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",277.194
3/09/2020 15:55,12,5b3648e7f726b2000192b3f4,SMALL,tyittyai,incorrect,2116,English,,no,NA,,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",241.058
3/09/2020 15:57,12,5e24beef19295973d343582d,SMALL,tyittyai,correct,3942,English,,no,NA,Using initial gut instinct,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",218.669
3/09/2020 15:57,12,5d53ec22cb1bcf0015f59a65,SMALL,tyittyai,incorrect,4548,English,Spanish,no,NA,trying to remember words in case they were repeated,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",376.825
3/09/2020 16:00,12,59e3af7aae9f950001d83ff8,SMALL,tyittyai,correct,3140,English,,no,NA,Guessing the meaning of the word from 2 possible options,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",409.479
3/09/2020 16:02,12,5efca5dc346ca1069937f97b,SMALL,tyittyai,correct,2915,English,,no,NA,guessing japanese words,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",224.77
3/09/2020 16:02,12,5e3c0d3e10aea20442450b5b,SMALL,tyittyai,correct,1423,English,n/a,no,NA,,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",322.75
3/09/2020 16:04,12,5f328dc31b6733058bcbe0c2,SMALL,tyittyai,correct,2809,English,n/a,no,NA,,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",283.356
3/09/2020 16:15,12,5c3f7c6329966300010dce78,SMALL,tyittyai,incorrect,2018,English,None,no,NA,guessing the meaning of Japanese words in a sentence,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",227.466
3/09/2020 16:16,12,5f29956706537e0d6efca7c2,SMALL,tyittyai,incorrect,2949,English,Spanish,no,NA,listening to japanese words and choosing which word i thought they meant,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",292.182
3/09/2020 16:19,12,5ebc2119e767ac034e2b1c4b,SMALL,tyittyai,incorrect,3440,english,english,no,NA,Deciding whether a Japanese word I did not understand bore resemblances in cadence and sound to the same word in English.,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",699.473
3/09/2020 17:04,12,59e8c8af71734300015ca0a9,SMALL,tyittyai,incorrect,1653,English,None,yes,NA,Guessing what the translation of the word is based on the sound,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",414.538
4/09/2020 14:52,12,5ea98a3a64c8cb0a4600fb18,SMALL,tyittyai,correct,4899,English,,no,NA,"Listening to Japanese words, and with the word in a translated sentence, try to guess the meaning","After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",464.76
10/09/2020 17:24,12,5c9d2f3944a54a00016d1d50,SMALL,tyittyai,correct,4204,English,,no,NA,I was listening to japanese words and picking translations for them,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",292.586
10/09/2020 17:26,12,5f1c63ce2fdbc407f0fe1a65,SMALL,tyittyai,incorrect,2130,English,,no,NA,,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",408.465
10/09/2020 18:15,12,595253890f31490001c7ab37,SMALL,tyittyai,correct,1599,English,,no,NA,Listening to Japanese words and trying to decide which word out of two shown were correct,"After letting all the air out, the balloon was very SMALL.","After the huge fires came, the air was very SMOKY.",400.377
6/10/2020 12:08,18,5df3c01761b48a295ffba48f,SMALL,tyittyai,incorrect,1753,English,None,no,NA,Listening to a series of Japanese words and trying to select a contextual equivalent in English by guesswork.,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",510.401
6/10/2020 12:09,18,5f4c2666459811846b9b9763,SMALL,tyittyai,correct,2227,English,Spanish,no,NA,,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",183.427
6/10/2020 12:09,18,5e4ebab0056b9c30d2bb674c,SMALL,tyittyai,correct,3221,English,,no,NA,Listening to japanese words and guessing the english translation from a choice of two sentances. ,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",309.866
6/10/2020 12:09,18,5ea02e924f363b03dc7c05e3,SMALL,tyittyai,correct,1842,English,French,no,NA,Guessing the meaning of Japanese words,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",493.111
6/10/2020 12:10,18,597725537f87260001cd5b65,SMALL,tyittyai,correct,1958,English,,no,NA,Listening to japanese and guessing what they were in English,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",303.729
6/10/2020 12:11,18,5ee0eeb26cb68d0a7967870b,SMALL,tyittyai,correct,2061,English,,yes,NA,interesting,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",232.584
6/10/2020 12:12,18,5e1ca190d6b7e102f5dd5487,SMALL,tyittyai,correct,7955,English,None,no,NA,Trying to match the sounds of Japanese words to their meaning in English,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",286.544
6/10/2020 12:12,18,5c52dce2d3cc6b0001d938a5,SMALL,tyittyai,incorrect,2276,English,none,no,NA,"Listening to Japanese words, and guessing the English translation from 2 options","After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",294.093
6/10/2020 12:13,18,5e9321bc2ac4bb1735bec64f,SMALL,tyittyai,correct,385,English,German (some),no,NA,I was trying to match Japanese words to English words and given English sentences for context.,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",357.743
6/10/2020 12:13,18,5f2aa5dd21e0b130d8e9be70,SMALL,tyittyai,correct,1907,English,,yes,NA,Sat in a quiet room. Replayed the words and tried to sound them out myself ,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",399.431
6/10/2020 12:14,18,5c98db753df5fc0016e3baed,SMALL,tyittyai,correct,2617,english,none,no,NA,guessing japanesse words,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",254.576
6/10/2020 12:17,18,5f651772bf9906084bc834b7,SMALL,tyittyai,correct,2315,English,,no,NA,Sitting at a computer guessing the meanings of Japanese words,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",505.3
6/10/2020 12:19,18,5ed0998b07a7ba17d1408da1,SMALL,tyittyai,correct,1551,English,,yes,NA,Fun and easy!,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",354.27
6/10/2020 12:51,18,5f350486d0c0764216b6745e,SMALL,tyittyai,correct,2556,English,,no,NA,I was trying to listen to the japanese word I thought sounded the most like the english equivilant in terms of tone and sound,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",317.733
8/10/2020 21:16,18,5c426de31ddd660001c99cdd,SMALL,tyittyai,correct,1716,english,swedish,no,NA,,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",166.143
8/10/2020 21:17,18,5ee7a70c55e80504fa3bc6ab,SMALL,tyittyai,correct,1261,English,Bits of German,no,NA,Listening to Japanese spoken and guessing what the word means,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",193.09
8/10/2020 21:17,18,5ccb3fb3d322be00155c9fce,SMALL,tyittyai,correct,1355,English,,yes,NA,I was listening to Japanese words and guessing their meanings,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",219.878
8/10/2020 21:18,18,5eeaff91fd89901efebf84b4,SMALL,tyittyai,correct,2113,English,none,no,NA,Guessing what the Japaneses words meant ,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",267.636
8/10/2020 21:18,18,5c921ef15be2830016f8c8ea,SMALL,tyittyai,correct,1555,English ,,no,NA,Trying to translate Japanese words,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",275.15
8/10/2020 21:19,18,5eebc01d1b53c11438f3405b,SMALL,tyittyai,correct,1589,English,French,no,NA,Guessing what Japanese words meant ,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",308.303
8/10/2020 21:19,18,5eda6493ce80f30be6128167,SMALL,tyittyai,correct,1418,English,,no,NA,Listening to Japanese words and trying to guess the meaning in english,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",368.314
8/10/2020 21:19,18,5bfa8c4b18430e0001865d19,SMALL,tyittyai,correct,2652,English,None,no,NA,Trying to work out which words in Chinese are which in English...All worked OK,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",399.054
8/10/2020 21:23,18,5c5f61170a2a3c000123dc45,SMALL,tyittyai,correct,2318,English,French,no,NA,Guess the English translation of a Japanese word from a choice of two,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",512.707
8/10/2020 21:26,18,5e6143aea9267c045bfcf7a2,SMALL,tyittyai,incorrect,5219,English,None,no,NA,Trying to guess the meaning of Japanese words based on how they sound,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",765.246
8/10/2020 21:27,18,5ec705b09b469614f8418b27,SMALL,tyittyai,correct,1598,English,"French, German",no,NA,Guessing between two english words as translation of a japanese word,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",841.186
8/10/2020 21:27,18,5c377642bc6444000133aae9,SMALL,tyittyai,correct,1067,English,None,no,NA,To guess the translation of Japanese words to English,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",772.653
8/10/2020 21:28,18,5d6d94cb05e6930001a1464d,SMALL,tyittyai,correct,2443,English,some Spanish,no,NA,Guessing the meaning of Japanese words.,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",568.778
8/10/2020 21:29,18,5cb902701f3e4c00015d1ab8,SMALL,tyittyai,correct,1102,English,French,no,NA,Guessing the meaning of Japanese words,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",934.925
8/10/2020 21:33,18,5c1a54257fa1590001b96070,SMALL,tyittyai,correct,1228,english,none,no,NA,understanding japanese language,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",1198.384
15/10/2020 16:29,18,5f0787e0905be01692f34950,SMALL,tyittyai,correct,1873,English,none,no,NA,closest translation to a japanese word in english,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",305.99
15/10/2020 16:29,18,5ee5defbfe74a3000d106f51,SMALL,tyittyai,correct,1232,English,French,no,NA,I was trying to guess the correct English word for the Japanese words that were being played out to me.,"After letting all the air out, the balloon was very TINY.","After the huge fires came, the air was very SULPHUROUS.",362.513
