prolificID,nativelang,otherlangs,taskdesc,experiment,form,trans,foil,answer,rt,identifier
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,piNpiN,LIVELY,https://www.honestcookingblog.com/soundfiles/yaQ.mp3,incorrect,1123,piNpiN_LIVELY (ENERGETIC)
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,keQko,CLEAN,https://www.honestcookingblog.com/soundfiles/rore.mp3,correct,1082,keQko_CLEAN
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,nebaneba,STICKY,https://www.honestcookingblog.com/soundfiles/kohu.mp3,incorrect,919,nebaneba_STICKY
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,kiree,CLEAN,https://www.honestcookingblog.com/soundfiles/zakyo.mp3,incorrect,1173,kiree_CLEAN
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,netyinetyi,CLINGY,https://www.honestcookingblog.com/soundfiles/koya.mp3,incorrect,765,netyinetyi_CLINGING
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,subesube,SLIPPERY,https://www.honestcookingblog.com/soundfiles/miho.mp3,incorrect,1329,subesube_SLICK
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,boNyari,HAZY,https://www.honestcookingblog.com/soundfiles/heQtyukya.mp3,correct,1682,boNyari_FUZZY
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,kyuukutsuka,PINCHING,https://www.honestcookingblog.com/soundfiles/ninihinu.mp3,incorrect,2676,kyuukutsuka_TIGHT
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,aQtakee,WARM,https://www.honestcookingblog.com/soundfiles/uwuzo.mp3,incorrect,1406,aQtakee_WARM
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,iQpai,FULL (to bursting),https://www.honestcookingblog.com/soundfiles/asyua.mp3,incorrect,806,iQpai_FULL (TO THE BRIM)
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,musyimusyi,HUMID,https://www.honestcookingblog.com/soundfiles/tyira.mp3,incorrect,1721,musyimusyi_HUMID
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,kitsui,PINCHING,https://www.honestcookingblog.com/soundfiles/rayia.mp3,correct,917,kitsui_TIGHT
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,iraira,TINGLING,https://www.honestcookingblog.com/soundfiles/aku.mp3,incorrect,1755,iraira_PRICKLING
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,tyiQtyai,LITTLE,https://www.honestcookingblog.com/soundfiles/yayua.mp3,correct,877,tyiQtyai_SMALL
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,omotai,HAZY,https://www.honestcookingblog.com/soundfiles/etyehua.mp3,correct,927,omotai_FUZZY
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,sabui,CHILLY,https://www.honestcookingblog.com/soundfiles/muhia.mp3,incorrect,2124,sabui_COLD (WEATHER)
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,gomeku,CRY,https://www.honestcookingblog.com/soundfiles/tyesyori.mp3,correct,1203,gomeku_CRY
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,syiNdoi,SLUGGISH,https://www.honestcookingblog.com/soundfiles/raQwea.mp3,correct,849,syiNdoi_SLUGGISH
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,koragu,DRY,https://www.honestcookingblog.com/soundfiles/zekyusi.mp3,incorrect,1914,koragu_DRY
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,koe,LETHARGIC,https://www.honestcookingblog.com/soundfiles/zeo.mp3,incorrect,1429,koe_SLUGGISH
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,koenee,WEARY,https://www.honestcookingblog.com/soundfiles/neosyo.mp3,incorrect,844,koenee_EXHAUSTED
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,karui,AIRY,https://www.honestcookingblog.com/soundfiles/zukyia.mp3,correct,1113,karui_LIGHT
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,matsupoi,BLINDING (light),https://www.honestcookingblog.com/soundfiles/suwiwea.mp3,correct,1004,matsupoi_GLARING (OVERLY BRIGHT)
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,betabeta,"TACKY (adhesive, e.g. Blu Tak)",https://www.honestcookingblog.com/soundfiles/tyohu.mp3,incorrect,1141,betabeta_STICKY
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,nebaneba,SLIPPERY,https://www.honestcookingblog.com/soundfiles/syotyu.mp3,incorrect,2857,nebaneba_SLIMY
5f15a3a5545a2058865b1901,English,None,Listening to two different words and deciding which was in Japanese.,5,nurunuru,SLIPPERY,https://www.honestcookingblog.com/soundfiles/kikyi.mp3,incorrect,1575,nurunuru_SLIMY
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,yoroyoro,WOBBLING,https://www.honestcookingblog.com/soundfiles/tseke.mp3,correct,1611,yoroyoro_WOBBLING
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,fuwafuwa,FLUFFY,https://www.honestcookingblog.com/soundfiles/nitsu.mp3,incorrect,3124,fuwafuwa_SOFT
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,katai,HARD,https://www.honestcookingblog.com/soundfiles/ruyua.mp3,correct,740,katai_HARD
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,pyoNpyoN,BOUNCING,https://www.honestcookingblog.com/soundfiles/zeQ.mp3,correct,819,pyoNpyoN_HOPPING
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,hisohiso,WHISPERING,https://www.honestcookingblog.com/soundfiles/zyage.mp3,correct,751,hisohiso_WHISPERING
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,zarazara,ROUGH,https://www.honestcookingblog.com/soundfiles/kyukyu.mp3,incorrect,1009,zarazara_ROUGH
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,boroboro,RAGGEDY,https://www.honestcookingblog.com/soundfiles/syeke.mp3,incorrect,2235,boroboro_SHABBY
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,piNpiN,LIVELY,https://www.honestcookingblog.com/soundfiles/syaQ.mp3,correct,1630,piNpiN_LIVELY (ENERGETIC)
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,keQko,TIDY,https://www.honestcookingblog.com/soundfiles/none.mp3,incorrect,1093,keQko_CLEAN
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,nebaneba,STICKY,https://www.honestcookingblog.com/soundfiles/syotyu.mp3,incorrect,2712,nebaneba_STICKY
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,kiree,TIDY,https://www.honestcookingblog.com/soundfiles/zakyo.mp3,incorrect,944,kiree_CLEAN
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,netyinetyi,CLINGY,https://www.honestcookingblog.com/soundfiles/koya.mp3,incorrect,1101,netyinetyi_CLINGING
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,subesube,SMOOTH,https://www.honestcookingblog.com/soundfiles/kityo.mp3,incorrect,920,subesube_SLICK
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,boNyari,FUZZY,https://www.honestcookingblog.com/soundfiles/heQtyukya.mp3,incorrect,1408,boNyari_FUZZY
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,kyuukutsuka,PINCHING,https://www.honestcookingblog.com/soundfiles/ririyiru.mp3,incorrect,975,kyuukutsuka_TIGHT
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,aQtakee,WARM,https://www.honestcookingblog.com/soundfiles/uhuno.mp3,correct,843,aQtakee_WARM
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,iQpai,FULL (to bursting),https://www.honestcookingblog.com/soundfiles/awua.mp3,incorrect,807,iQpai_FULL (TO THE BRIM)
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,musyimusyi,HUMID,https://www.honestcookingblog.com/soundfiles/tyira.mp3,incorrect,1426,musyimusyi_HUMID
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,kitsui,TIGHT,https://www.honestcookingblog.com/soundfiles/rayia.mp3,correct,863,kitsui_TIGHT
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,iraira,TINGLING,https://www.honestcookingblog.com/soundfiles/akyu.mp3,correct,2269,iraira_PRICKLING
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,tyiQtyai,TINY,https://www.honestcookingblog.com/soundfiles/wawua.mp3,correct,1150,tyiQtyai_SMALL
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,omotai,FUZZY,https://www.honestcookingblog.com/soundfiles/etyehua.mp3,incorrect,783,omotai_FUZZY
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,sabui,CHILLY,https://www.honestcookingblog.com/soundfiles/muhia.mp3,correct,971,sabui_COLD (WEATHER)
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,gomeku,WAIL,https://www.honestcookingblog.com/soundfiles/retyoni.mp3,incorrect,1188,gomeku_CRY
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,syiNdoi,SLUGGISH,https://www.honestcookingblog.com/soundfiles/raQwea.mp3,incorrect,810,syiNdoi_SLUGGISH
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,koragu,DRY,https://www.honestcookingblog.com/soundfiles/nehuri.mp3,incorrect,940,koragu_DRY
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,koe,SLUGGISH,https://www.honestcookingblog.com/soundfiles/reo.mp3,correct,1067,koe_SLUGGISH
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,koenee,TIRED,https://www.honestcookingblog.com/soundfiles/reoho.mp3,incorrect,1256,koenee_EXHAUSTED
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,karui,AIRY,https://www.honestcookingblog.com/soundfiles/nuhia.mp3,correct,715,karui_LIGHT
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,matsupoi,GLARING (light),https://www.honestcookingblog.com/soundfiles/syuyiyea.mp3,incorrect,1782,matsupoi_GLARING (OVERLY BRIGHT)
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,betabeta,STICKY,https://www.honestcookingblog.com/soundfiles/syoyu.mp3,correct,1147,betabeta_STICKY
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,nebaneba,SLIPPERY,https://www.honestcookingblog.com/soundfiles/hosyu.mp3,correct,1052,nebaneba_SLIMY
5ee8c134e8833e0656a62606,English,NA,hearing japanese and deciding what word it was,5,nurunuru,SLICK,https://www.honestcookingblog.com/soundfiles/hiki.mp3,incorrect,969,nurunuru_SLIMY
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,yoroyoro,WOBBLING,https://www.honestcookingblog.com/soundfiles/tseke.mp3,correct,14952,yoroyoro_WOBBLING
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,fuwafuwa,FLUFFY,https://www.honestcookingblog.com/soundfiles/rizyu.mp3,correct,1375,fuwafuwa_SOFT
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,katai,HARD,https://www.honestcookingblog.com/soundfiles/zuwua.mp3,correct,1080,katai_HARD
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,pyoNpyoN,BOUNCING,https://www.honestcookingblog.com/soundfiles/reQ.mp3,correct,1155,pyoNpyoN_HOPPING
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,hisohiso,WHISPERING,https://www.honestcookingblog.com/soundfiles/nake.mp3,correct,3728,hisohiso_WHISPERING
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,zarazara,GRITTY,https://www.honestcookingblog.com/soundfiles/guhu.mp3,incorrect,2446,zarazara_ROUGH
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,boroboro,SCRUFFY,https://www.honestcookingblog.com/soundfiles/syeke.mp3,incorrect,1287,boroboro_SHABBY
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,piNpiN,LIVELY,https://www.honestcookingblog.com/soundfiles/yaQ.mp3,correct,1093,piNpiN_LIVELY (ENERGETIC)
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,keQko,CLEAN,https://www.honestcookingblog.com/soundfiles/rore.mp3,incorrect,1075,keQko_CLEAN
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,nebaneba,"TACKY (adhesive, e.g. Blu Tak)",https://www.honestcookingblog.com/soundfiles/kohu.mp3,correct,1247,nebaneba_STICKY
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,kiree,TIDY,https://www.honestcookingblog.com/soundfiles/rako.mp3,incorrect,1454,kiree_CLEAN
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,netyinetyi,CLINGY,https://www.honestcookingblog.com/soundfiles/koya.mp3,incorrect,2131,netyinetyi_CLINGING
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,subesube,SMOOTH,https://www.honestcookingblog.com/soundfiles/gisyo.mp3,correct,2642,subesube_SLICK
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,boNyari,FUZZY,https://www.honestcookingblog.com/soundfiles/heQtyukya.mp3,correct,1786,boNyari_FUZZY
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,kyuukutsuka,PINCHING,https://www.honestcookingblog.com/soundfiles/ninihinu.mp3,incorrect,1073,kyuukutsuka_TIGHT
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,aQtakee,WARM,https://www.honestcookingblog.com/soundfiles/uyuro.mp3,incorrect,2283,aQtakee_WARM
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,iQpai,FULL (to bursting),https://www.honestcookingblog.com/soundfiles/ayua.mp3,incorrect,1017,iQpai_FULL (TO THE BRIM)
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,musyimusyi,HUMID,https://www.honestcookingblog.com/soundfiles/sina.mp3,incorrect,3692,musyimusyi_HUMID
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,kitsui,PINCHING,https://www.honestcookingblog.com/soundfiles/nahia.mp3,correct,1886,kitsui_TIGHT
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,iraira,TINGLING,https://www.honestcookingblog.com/soundfiles/akyu.mp3,correct,1170,iraira_PRICKLING
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,tyiQtyai,SMALL,https://www.honestcookingblog.com/soundfiles/yayua.mp3,correct,1611,tyiQtyai_SMALL
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,omotai,BLURRY,https://www.honestcookingblog.com/soundfiles/etyehua.mp3,correct,1547,omotai_FUZZY
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,sabui,CHILLY,https://www.honestcookingblog.com/soundfiles/muhia.mp3,correct,1312,sabui_COLD (WEATHER)
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,gomeku,WAIL,https://www.honestcookingblog.com/soundfiles/sesozi.mp3,incorrect,2358,gomeku_CRY
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,syiNdoi,SLUGGISH,https://www.honestcookingblog.com/soundfiles/maQhea.mp3,incorrect,1352,syiNdoi_SLUGGISH
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,koragu,PARCHED,https://www.honestcookingblog.com/soundfiles/zekyusi.mp3,incorrect,1638,koragu_DRY
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,koe,SLUGGISH,https://www.honestcookingblog.com/soundfiles/zeo.mp3,incorrect,1506,koe_SLUGGISH
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,koenee,EXHAUSTED,https://www.honestcookingblog.com/soundfiles/neosyo.mp3,correct,1258,koenee_EXHAUSTED
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,karui,AIRY,https://www.honestcookingblog.com/soundfiles/rukia.mp3,correct,1007,karui_LIGHT
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,matsupoi,BLINDING (light),https://www.honestcookingblog.com/soundfiles/tyuhisyea.mp3,correct,1669,matsupoi_GLARING (OVERLY BRIGHT)
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,betabeta,STICKY,https://www.honestcookingblog.com/soundfiles/syoyu.mp3,incorrect,1110,betabeta_STICKY
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,nebaneba,SLIPPERY,https://www.honestcookingblog.com/soundfiles/syotyu.mp3,correct,1143,nebaneba_SLIMY
5aad228ab8bbc90001394f68,British,None,To see if I could anticipate what the Japanese word was for the corresponding English word I was shown.,5,nurunuru,SLIPPERY,https://www.honestcookingblog.com/soundfiles/hiki.mp3,incorrect,6029,nurunuru_SLIMY
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,yoroyoro,WOBBLING,https://www.honestcookingblog.com/soundfiles/tyekye.mp3,correct,2212,yoroyoro_WOBBLING
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,fuwafuwa,FLUFFY,https://www.honestcookingblog.com/soundfiles/rizyu.mp3,correct,2180,fuwafuwa_SOFT
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,katai,HARD,https://www.honestcookingblog.com/soundfiles/nuhua.mp3,correct,2579,katai_HARD
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,pyoNpyoN,BOUNCING,https://www.honestcookingblog.com/soundfiles/zeQ.mp3,correct,1068,pyoNpyoN_HOPPING
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,hisohiso,WHISPERING,https://www.honestcookingblog.com/soundfiles/dzame.mp3,correct,1501,hisohiso_WHISPERING
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,zarazara,COARSE,https://www.honestcookingblog.com/soundfiles/guhu.mp3,incorrect,1733,zarazara_ROUGH
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,boroboro,SCRUFFY,https://www.honestcookingblog.com/soundfiles/hekye.mp3,incorrect,1799,boroboro_SHABBY
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,piNpiN,ENERGETIC,https://www.honestcookingblog.com/soundfiles/syaQ.mp3,incorrect,4876,piNpiN_LIVELY (ENERGETIC)
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,keQko,CLEAN,https://www.honestcookingblog.com/soundfiles/zoze.mp3,incorrect,1960,keQko_CLEAN
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,nebaneba,STICKY,https://www.honestcookingblog.com/soundfiles/kohu.mp3,correct,1214,nebaneba_STICKY
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,kiree,CLEAN,https://www.honestcookingblog.com/soundfiles/rako.mp3,incorrect,1951,kiree_CLEAN
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,netyinetyi,CLINGY,https://www.honestcookingblog.com/soundfiles/syowa.mp3,correct,1157,netyinetyi_CLINGING
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,subesube,SLIPPERY,https://www.honestcookingblog.com/soundfiles/gisyo.mp3,incorrect,2302,subesube_SLICK
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,boNyari,FUZZY,https://www.honestcookingblog.com/soundfiles/tyeQtuha.mp3,incorrect,5840,boNyari_FUZZY
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,kyuukutsuka,PINCHING,https://www.honestcookingblog.com/soundfiles/ririyiru.mp3,correct,3956,kyuukutsuka_TIGHT
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,aQtakee,WARM,https://www.honestcookingblog.com/soundfiles/uwuzo.mp3,correct,1809,aQtakee_WARM
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,iQpai,FULL (to the brim),https://www.honestcookingblog.com/soundfiles/awua.mp3,incorrect,2735,iQpai_FULL (TO THE BRIM)
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,musyimusyi,HUMID,https://www.honestcookingblog.com/soundfiles/tyira.mp3,correct,1911,musyimusyi_HUMID
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,kitsui,TIGHT,https://www.honestcookingblog.com/soundfiles/nahia.mp3,incorrect,2318,kitsui_TIGHT
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,iraira,TINGLING,https://www.honestcookingblog.com/soundfiles/ahu.mp3,correct,1197,iraira_PRICKLING
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,tyiQtyai,TINY,https://www.honestcookingblog.com/soundfiles/wawua.mp3,correct,2347,tyiQtyai_SMALL
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,omotai,FUZZY,https://www.honestcookingblog.com/soundfiles/esyeyua.mp3,incorrect,11378,omotai_FUZZY
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,sabui,COLD,https://www.honestcookingblog.com/soundfiles/gusyia.mp3,incorrect,1738,sabui_COLD (WEATHER)
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,gomeku,WAIL,https://www.honestcookingblog.com/soundfiles/sesozi.mp3,correct,3367,gomeku_CRY
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,syiNdoi,SLUGGISH,https://www.honestcookingblog.com/soundfiles/maQhea.mp3,correct,7546,syiNdoi_SLUGGISH
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,koragu,DRY,https://www.honestcookingblog.com/soundfiles/rekutyi.mp3,correct,5904,koragu_DRY
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,koe,SLUGGISH,https://www.honestcookingblog.com/soundfiles/neo.mp3,incorrect,1796,koe_SLUGGISH
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,koenee,TIRED,https://www.honestcookingblog.com/soundfiles/reoho.mp3,correct,1764,koenee_EXHAUSTED
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,karui,AIRY,https://www.honestcookingblog.com/soundfiles/rukia.mp3,incorrect,6746,karui_LIGHT
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,matsupoi,GLARING (light),https://www.honestcookingblog.com/soundfiles/tyuhisyea.mp3,incorrect,1481,matsupoi_GLARING (OVERLY BRIGHT)
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,betabeta,STICKY,https://www.honestcookingblog.com/soundfiles/syoyu.mp3,correct,3628,betabeta_STICKY
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,nebaneba,SLICK,https://www.honestcookingblog.com/soundfiles/syotyu.mp3,incorrect,2032,nebaneba_SLIMY
5ec4369ded266915fb4e4ae8,English,None,Trying to understand foreign works,5,nurunuru,SLICK,https://www.honestcookingblog.com/soundfiles/kikyi.mp3,incorrect,1809,nurunuru_SLIMY
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,yoroyoro,WOBBLING,https://www.honestcookingblog.com/soundfiles/tehe.mp3,correct,2186,yoroyoro_WOBBLING
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,fuwafuwa,FLUFFY,https://www.honestcookingblog.com/soundfiles/rizyu.mp3,correct,2226,fuwafuwa_SOFT
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,katai,HARD,https://www.honestcookingblog.com/soundfiles/ruyua.mp3,correct,1398,katai_HARD
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,pyoNpyoN,BOUNCING,https://www.honestcookingblog.com/soundfiles/zeQ.mp3,correct,1470,pyoNpyoN_HOPPING
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,hisohiso,WHISPERING,https://www.honestcookingblog.com/soundfiles/nake.mp3,correct,937,hisohiso_WHISPERING
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,zarazara,ROUGH,https://www.honestcookingblog.com/soundfiles/kuku.mp3,incorrect,1222,zarazara_ROUGH
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,boroboro,SCRUFFY,https://www.honestcookingblog.com/soundfiles/syeke.mp3,correct,1153,boroboro_SHABBY
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,piNpiN,LIVELY,https://www.honestcookingblog.com/soundfiles/waQ.mp3,correct,2148,piNpiN_LIVELY (ENERGETIC)
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,keQko,CLEAN,https://www.honestcookingblog.com/soundfiles/rore.mp3,correct,7997,keQko_CLEAN
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,nebaneba,STICKY,https://www.honestcookingblog.com/soundfiles/syotyu.mp3,incorrect,1920,nebaneba_STICKY
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,kiree,TIDY,https://www.honestcookingblog.com/soundfiles/zakyo.mp3,incorrect,1078,kiree_CLEAN
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,netyinetyi,CLINGY,https://www.honestcookingblog.com/soundfiles/hoga.mp3,correct,1592,netyinetyi_CLINGING
5c014f0c1a20110001e92756,English,French,Guessing the meaning of Japanese words,5,subesube,SMOOTH,https://www.honestcookingblog.com/soundfiles/gisyo.mp3,incorrect,1916,subesube_SLICK
